,unix_date,datetime,LTC
6880,1576387200,2019-12-14 21:20:00,43.33739473
6881,1576387500,2019-12-14 21:25:00,43.33739473
6882,1576387800,2019-12-14 21:30:00,43.26213256
6883,1576388100,2019-12-14 21:35:00,43.26213256
6884,1576388400,2019-12-14 21:40:00,43.23560622
6885,1576388700,2019-12-14 21:45:00,43.23560622
6886,1576389000,2019-12-14 21:50:00,43.23560622
6887,1576389300,2019-12-14 21:55:00,43.23560622
6888,1576389600,2019-12-14 22:00:00,43.23560622
6889,1576389900,2019-12-14 22:05:00,43.22562105
6890,1576390200,2019-12-14 22:10:00,43.22562105
6891,1576390500,2019-12-14 22:15:00,43.22562105
6892,1576390800,2019-12-14 22:20:00,43.22562105
6893,1576391100,2019-12-14 22:25:00,43.21564972
6894,1576391400,2019-12-14 22:30:00,43.21564972
6895,1576391700,2019-12-14 22:35:00,43.21564972
6896,1576392000,2019-12-14 22:40:00,43.24049034
6897,1576392300,2019-12-14 22:45:00,43.24049034
6898,1576392600,2019-12-14 22:50:00,43.24049034
6899,1576392900,2019-12-14 22:55:00,43.37594787
6900,1576393200,2019-12-14 23:00:00,43.30059489
6901,1576393500,2019-12-14 23:05:00,43.62922726
6902,1576393800,2019-12-14 23:10:00,43.2703108
6903,1576394100,2019-12-14 23:15:00,43.2703108
6904,1576394400,2019-12-14 23:20:00,43.40761473
6905,1576394700,2019-12-14 23:25:00,43.4
6906,1576395000,2019-12-14 23:30:00,43.49775527
6907,1576395300,2019-12-14 23:35:00,43.45640027
6908,1576395600,2019-12-14 23:40:00,43.45640027
6909,1576395900,2019-12-14 23:45:00,43.74070234
6910,1576396200,2019-12-14 23:50:00,43.72333887
6911,1576396500,2019-12-14 23:55:00,43.72333887
6912,1576396800,2019-12-15 00:00:00,43.77300862
6913,1576397100,2019-12-15 00:05:00,43.69396906
6914,1576397400,2019-12-15 00:10:00,43.69396906
6915,1576397700,2019-12-15 00:15:00,43.73102026
6916,1576398000,2019-12-15 00:20:00,43.66801387
6917,1576398300,2019-12-15 00:25:00,43.66801387
6918,1576398600,2019-12-15 00:30:00,43.66801387
6919,1576398900,2019-12-15 00:35:00,43.66801387
6920,1576399200,2019-12-15 00:40:00,43.66801387
6921,1576399500,2019-12-15 00:45:00,43.79497711
6922,1576399800,2019-12-15 00:50:00,43.79497711
6923,1576400100,2019-12-15 00:55:00,43.79497711
6924,1576400400,2019-12-15 01:00:00,43.86118737
6925,1576400700,2019-12-15 01:05:00,43.86118737
6926,1576401000,2019-12-15 01:10:00,43.86118737
6927,1576401300,2019-12-15 01:15:00,43.86118737
6928,1576401600,2019-12-15 01:20:00,43.86118737
6929,1576401900,2019-12-15 01:25:00,43.7548683
6930,1576402200,2019-12-15 01:30:00,43.8
6931,1576402500,2019-12-15 01:35:00,43.8
6932,1576402800,2019-12-15 01:40:00,43.8
6933,1576403100,2019-12-15 01:45:00,43.8
6934,1576403400,2019-12-15 01:50:00,43.8
6935,1576403700,2019-12-15 01:55:00,43.8
6936,1576404000,2019-12-15 02:00:00,43.8
6937,1576404300,2019-12-15 02:05:00,43.83564899
6938,1576404600,2019-12-15 02:10:00,43.83564899
6939,1576404900,2019-12-15 02:15:00,43.64602344
6940,1576405200,2019-12-15 02:20:00,43.64602344
6941,1576405500,2019-12-15 02:25:00,43.54778823
6942,1576405800,2019-12-15 02:30:00,43.54778823
6943,1576406100,2019-12-15 02:35:00,43.54778823
6944,1576406400,2019-12-15 02:40:00,43.54778823
6945,1576406700,2019-12-15 02:45:00,43.46061331
6946,1576407000,2019-12-15 02:50:00,43.4
6947,1576407300,2019-12-15 02:55:00,43.4
6948,1576407600,2019-12-15 03:00:00,43.4
6949,1576407900,2019-12-15 03:05:00,43.4
6950,1576408200,2019-12-15 03:10:00,43.48167586
6951,1576408500,2019-12-15 03:15:00,43.51332696
6952,1576408800,2019-12-15 03:20:00,43.51332696
6953,1576409100,2019-12-15 03:25:00,43.51332696
6954,1576409400,2019-12-15 03:30:00,43.51332696
6955,1576409700,2019-12-15 03:35:00,43.51332696
6956,1576410000,2019-12-15 03:40:00,43.51332696
6957,1576410300,2019-12-15 03:45:00,43.51332696
6958,1576410600,2019-12-15 03:50:00,43.51332696
6959,1576410900,2019-12-15 03:55:00,43.51332696
6960,1576411200,2019-12-15 04:00:00,43.51332696
6961,1576411500,2019-12-15 04:05:00,43.51332696
6962,1576411800,2019-12-15 04:10:00,43.51332696
6963,1576412100,2019-12-15 04:15:00,43.51332696
6964,1576412400,2019-12-15 04:20:00,43.51332696
6965,1576412700,2019-12-15 04:25:00,43.53330244
6966,1576413000,2019-12-15 04:30:00,43.45529591
6967,1576413300,2019-12-15 04:35:00,43.353281
6968,1576413600,2019-12-15 04:40:00,43.35328062
6969,1576413900,2019-12-15 04:45:00,43.2347316
6970,1576414200,2019-12-15 04:50:00,43.2995837
6971,1576414500,2019-12-15 04:55:00,43.37274857
6972,1576414800,2019-12-15 05:00:00,43.37274857
6973,1576415100,2019-12-15 05:05:00,43.33536974
6974,1576415400,2019-12-15 05:10:00,43.33536974
6975,1576415700,2019-12-15 05:15:00,43.2953511
6976,1576416000,2019-12-15 05:20:00,43.2953511
6977,1576416300,2019-12-15 05:25:00,43.34421068
6978,1576416600,2019-12-15 05:30:00,43.34421066
6979,1576416900,2019-12-15 05:35:00,43.30522958
6980,1576417200,2019-12-15 05:40:00,43.30522958
6981,1576417500,2019-12-15 05:45:00,43.30522958
6982,1576417800,2019-12-15 05:50:00,43.30522958
6983,1576418100,2019-12-15 05:55:00,43.37699999
6984,1576418400,2019-12-15 06:00:00,43.39718954
6985,1576418700,2019-12-15 06:05:00,43.36674859
6986,1576419000,2019-12-15 06:10:00,43.42096196
6987,1576419300,2019-12-15 06:15:00,43.37976437
6988,1576419600,2019-12-15 06:20:00,43.42964823
6989,1576419900,2019-12-15 06:25:00,43.42964823
6990,1576420200,2019-12-15 06:30:00,43.43181994
6991,1576420500,2019-12-15 06:35:00,43.43181994
6992,1576420800,2019-12-15 06:40:00,43.43181994
6993,1576421100,2019-12-15 06:45:00,43.4115594
6994,1576421400,2019-12-15 06:50:00,43.4115594
6995,1576421700,2019-12-15 06:55:00,43.4115594
6996,1576422000,2019-12-15 07:00:00,43.49433887
6997,1576422300,2019-12-15 07:05:00,43.46033643
6998,1576422600,2019-12-15 07:10:00,43.456771
6999,1576422900,2019-12-15 07:15:00,43.62340893
7000,1576423200,2019-12-15 07:20:00,43.561926
7001,1576423500,2019-12-15 07:25:00,43.61728539
7002,1576423800,2019-12-15 07:30:00,43.58563457
7003,1576424100,2019-12-15 07:35:00,43.58563457
7004,1576424400,2019-12-15 07:40:00,43.46898581
7005,1576424700,2019-12-15 07:45:00,43.4689846
7006,1576425000,2019-12-15 07:50:00,43.4689846
7007,1576425300,2019-12-15 07:55:00,43.4689846
7008,1576425600,2019-12-15 08:00:00,43.4689846
7009,1576425900,2019-12-15 08:05:00,43.4689846
7010,1576426200,2019-12-15 08:10:00,43.50888728
7011,1576426500,2019-12-15 08:15:00,43.46898459
7012,1576426800,2019-12-15 08:20:00,43.40000137
7013,1576427100,2019-12-15 08:25:00,43.4
7014,1576427400,2019-12-15 08:30:00,43.4
7015,1576427700,2019-12-15 08:35:00,43.4
7016,1576428000,2019-12-15 08:40:00,43.4
7017,1576428300,2019-12-15 08:45:00,43.43339398
7018,1576428600,2019-12-15 08:50:00,43.43339398
7019,1576428900,2019-12-15 08:55:00,43.39542675
7020,1576429200,2019-12-15 09:00:00,43.39542675
7021,1576429500,2019-12-15 09:05:00,43.33040031
7022,1576429800,2019-12-15 09:10:00,43.33040031
7023,1576430100,2019-12-15 09:15:00,43.33040031
7024,1576430400,2019-12-15 09:20:00,43.33040031
7025,1576430700,2019-12-15 09:25:00,43.47102021
7026,1576431000,2019-12-15 09:30:00,43.47102021
7027,1576431300,2019-12-15 09:35:00,43.47102021
7028,1576431600,2019-12-15 09:40:00,43.47102021
7029,1576431900,2019-12-15 09:45:00,43.47102021
7030,1576432200,2019-12-15 09:50:00,43.41780077
7031,1576432500,2019-12-15 09:55:00,43.41780077
7032,1576432800,2019-12-15 10:00:00,43.41780077
7033,1576433100,2019-12-15 10:05:00,43.41780077
7034,1576433400,2019-12-15 10:10:00,43.41780077
7035,1576433700,2019-12-15 10:15:00,43.41780077
7036,1576434000,2019-12-15 10:20:00,43.41780077
7037,1576434300,2019-12-15 10:25:00,43.41780077
7038,1576434600,2019-12-15 10:30:00,43.41780077
7039,1576434900,2019-12-15 10:35:00,43.41780077
7040,1576435200,2019-12-15 10:40:00,43.443433
7041,1576435500,2019-12-15 10:45:00,43.487002
7042,1576435800,2019-12-15 10:50:00,43.487002
7043,1576436100,2019-12-15 10:55:00,43.55779242
7044,1576436400,2019-12-15 11:00:00,43.55779242
7045,1576436700,2019-12-15 11:05:00,43.55067111
7046,1576437000,2019-12-15 11:10:00,43.55067111
7047,1576437300,2019-12-15 11:15:00,43.55067111
7048,1576437600,2019-12-15 11:20:00,43.55675045
7049,1576437900,2019-12-15 11:25:00,43.55675045
7050,1576438200,2019-12-15 11:30:00,43.55675045
7051,1576438500,2019-12-15 11:35:00,43.55675045
7052,1576438800,2019-12-15 11:40:00,43.55675045
7053,1576439100,2019-12-15 11:45:00,43.55675045
7054,1576439400,2019-12-15 11:50:00,43.55675045
7055,1576439700,2019-12-15 11:55:00,43.55675045
7056,1576440000,2019-12-15 12:00:00,43.55675045
7057,1576440300,2019-12-15 12:05:00,43.55675045
7058,1576440600,2019-12-15 12:10:00,43.55675045
7059,1576440900,2019-12-15 12:15:00,43.55675045
7060,1576441200,2019-12-15 12:20:00,43.55675045
7061,1576441500,2019-12-15 12:25:00,43.55675045
7062,1576441800,2019-12-15 12:30:00,43.575684
7063,1576442100,2019-12-15 12:35:00,43.575684
7064,1576442400,2019-12-15 12:40:00,43.66962464
7065,1576442700,2019-12-15 12:45:00,43.66962464
7066,1576443000,2019-12-15 12:50:00,43.66962464
7067,1576443300,2019-12-15 12:55:00,43.66962464
7068,1576443600,2019-12-15 13:00:00,43.66962464
7069,1576443900,2019-12-15 13:05:00,43.66962464
7070,1576444200,2019-12-15 13:10:00,43.66962464
7071,1576444500,2019-12-15 13:15:00,43.66962464
7072,1576444800,2019-12-15 13:20:00,43.66962464
7073,1576445100,2019-12-15 13:25:00,43.66962464
7074,1576445400,2019-12-15 13:30:00,43.49604
7075,1576445700,2019-12-15 13:35:00,43.49604
7076,1576446000,2019-12-15 13:40:00,43.56799281
7077,1576446300,2019-12-15 13:45:00,43.62577926
7078,1576446600,2019-12-15 13:50:00,43.62577926
7079,1576446900,2019-12-15 13:55:00,43.62577926
7080,1576447200,2019-12-15 14:00:00,43.62577926
7081,1576447500,2019-12-15 14:05:00,43.62577926
7082,1576447800,2019-12-15 14:10:00,43.62577926
7083,1576448100,2019-12-15 14:15:00,43.62577926
7084,1576448400,2019-12-15 14:20:00,43.6492678
7085,1576448700,2019-12-15 14:25:00,43.6492678
7086,1576449000,2019-12-15 14:30:00,43.6492678
7087,1576449300,2019-12-15 14:35:00,43.53659629
7088,1576449600,2019-12-15 14:40:00,43.53659629
7089,1576449900,2019-12-15 14:45:00,43.53659629
7090,1576450200,2019-12-15 14:50:00,43.53659629
7091,1576450500,2019-12-15 14:55:00,43.53659629
7092,1576450800,2019-12-15 15:00:00,43.48325486
7093,1576451100,2019-12-15 15:05:00,43.48325486
7094,1576451400,2019-12-15 15:10:00,43.48325486
7095,1576451700,2019-12-15 15:15:00,43.53045163
7096,1576452000,2019-12-15 15:20:00,43.53045163
7097,1576452300,2019-12-15 15:25:00,43.53045163
7098,1576452600,2019-12-15 15:30:00,43.56825263
7099,1576452900,2019-12-15 15:35:00,43.57791285
7100,1576453200,2019-12-15 15:40:00,43.57791285
7101,1576453500,2019-12-15 15:45:00,43.57791285
7102,1576453800,2019-12-15 15:50:00,43.57791285
7103,1576454100,2019-12-15 15:55:00,43.57791285
7104,1576454400,2019-12-15 16:00:00,43.45848179
7105,1576454700,2019-12-15 16:05:00,43.45848179
7106,1576455000,2019-12-15 16:10:00,43.45848179
7107,1576455300,2019-12-15 16:15:00,43.38283083
7108,1576455600,2019-12-15 16:20:00,43.38283083
7109,1576455900,2019-12-15 16:25:00,43.38283083
7110,1576456200,2019-12-15 16:30:00,43.38283083
7111,1576456500,2019-12-15 16:35:00,43.29300504
7112,1576456800,2019-12-15 16:40:00,43.29300504
7113,1576457100,2019-12-15 16:45:00,43.23473161
7114,1576457400,2019-12-15 16:50:00,43.23473161
7115,1576457700,2019-12-15 16:55:00,43.23473161
7116,1576458000,2019-12-15 17:00:00,43.23473161
7117,1576458300,2019-12-15 17:05:00,43.23473161
7118,1576458600,2019-12-15 17:10:00,43.23473161
7119,1576458900,2019-12-15 17:15:00,43.4035497
7120,1576459200,2019-12-15 17:20:00,43.33274117
7121,1576459500,2019-12-15 17:25:00,43.33274117
7122,1576459800,2019-12-15 17:30:00,43.33274117
7123,1576460100,2019-12-15 17:35:00,43.4599584
7124,1576460400,2019-12-15 17:40:00,43.4599584
7125,1576460700,2019-12-15 17:45:00,43.4599584
7126,1576461000,2019-12-15 17:50:00,43.4599584
7127,1576461300,2019-12-15 17:55:00,43.4599584
7128,1576461600,2019-12-15 18:00:00,43.4599584
7129,1576461900,2019-12-15 18:05:00,43.4599584
7130,1576462200,2019-12-15 18:10:00,43.24607561
7131,1576462500,2019-12-15 18:15:00,43.31963764
7132,1576462800,2019-12-15 18:20:00,43.31963764
7133,1576463100,2019-12-15 18:25:00,43.35537008
7134,1576463400,2019-12-15 18:30:00,43.35537008
7135,1576463700,2019-12-15 18:35:00,43.23473161
7136,1576464000,2019-12-15 18:40:00,43.23473161
7137,1576464300,2019-12-15 18:45:00,43.23473161
7138,1576464600,2019-12-15 18:50:00,43.16229676
7139,1576464900,2019-12-15 18:55:00,43.16229676
7140,1576465200,2019-12-15 19:00:00,43.16229676
7141,1576465500,2019-12-15 19:05:00,43.16229676
7142,1576465800,2019-12-15 19:10:00,43.16229676
7143,1576466100,2019-12-15 19:15:00,43.16229676
7144,1576466400,2019-12-15 19:20:00,43.24855932
7145,1576466700,2019-12-15 19:25:00,43.24855932
7146,1576467000,2019-12-15 19:30:00,43.24855932
7147,1576467300,2019-12-15 19:35:00,43.15029513
7148,1576467600,2019-12-15 19:40:00,43.15029513
7149,1576467900,2019-12-15 19:45:00,43.15029513
7150,1576468200,2019-12-15 19:50:00,43.15029513
7151,1576468500,2019-12-15 19:55:00,43.15029513
7152,1576468800,2019-12-15 20:00:00,43.06795177
7153,1576469100,2019-12-15 20:05:00,42.96201626
7154,1576469400,2019-12-15 20:10:00,43.02645929
7155,1576469700,2019-12-15 20:15:00,43.02645929
7156,1576470000,2019-12-15 20:20:00,42.89739393
7157,1576470300,2019-12-15 20:25:00,42.9274282
7158,1576470600,2019-12-15 20:30:00,42.92742816
7159,1576470900,2019-12-15 20:35:00,42.92742816
7160,1576471200,2019-12-15 20:40:00,42.9274282
7161,1576471500,2019-12-15 20:45:00,42.9274282
7162,1576471800,2019-12-15 20:50:00,42.9274282
7163,1576472100,2019-12-15 20:55:00,42.9274282
7164,1576472400,2019-12-15 21:00:00,42.96576605
7165,1576472700,2019-12-15 21:05:00,42.89332977
7166,1576473000,2019-12-15 21:10:00,42.89332977
7167,1576473300,2019-12-15 21:15:00,42.94501722
7168,1576473600,2019-12-15 21:20:00,42.94501722
7169,1576473900,2019-12-15 21:25:00,42.94501722
7170,1576474200,2019-12-15 21:30:00,42.96576605
7171,1576474500,2019-12-15 21:35:00,42.96576605
7172,1576474800,2019-12-15 21:40:00,42.96576605
7173,1576475100,2019-12-15 21:45:00,42.96576605
7174,1576475400,2019-12-15 21:50:00,42.96576605
7175,1576475700,2019-12-15 21:55:00,42.96576605
7176,1576476000,2019-12-15 22:00:00,42.96576605
7177,1576476300,2019-12-15 22:05:00,42.96576605
7178,1576476600,2019-12-15 22:10:00,43.01285245
7179,1576476900,2019-12-15 22:15:00,43.01285245
7180,1576477200,2019-12-15 22:20:00,43.01285245
7181,1576477500,2019-12-15 22:25:00,43.06920955
7182,1576477800,2019-12-15 22:30:00,43.06920955
7183,1576478100,2019-12-15 22:35:00,43.06920955
7184,1576478400,2019-12-15 22:40:00,43.06920955
7185,1576478700,2019-12-15 22:45:00,43.06920955
7186,1576479000,2019-12-15 22:50:00,43.06920955
7187,1576479300,2019-12-15 22:55:00,43.11462481
7188,1576479600,2019-12-15 23:00:00,43.11462481
7189,1576479900,2019-12-15 23:05:00,43.1805052
7190,1576480200,2019-12-15 23:10:00,43.1604801
7191,1576480500,2019-12-15 23:15:00,43.16745406
7192,1576480800,2019-12-15 23:20:00,43.16745406
7193,1576481100,2019-12-15 23:25:00,43.25894147
7194,1576481400,2019-12-15 23:30:00,43.25894147
7195,1576481700,2019-12-15 23:35:00,43.25894147
7196,1576482000,2019-12-15 23:40:00,43.07200098
7197,1576482300,2019-12-15 23:45:00,43.07200098
7198,1576482600,2019-12-15 23:50:00,43.07200098
7199,1576482900,2019-12-15 23:55:00,43.01688138
7200,1576483200,2019-12-16 00:00:00,43.01688138
7201,1576483500,2019-12-16 00:05:00,42.9085395
7202,1576483800,2019-12-16 00:10:00,42.9085395
7203,1576484100,2019-12-16 00:15:00,43.0
7204,1576484400,2019-12-16 00:20:00,43.0
7205,1576484700,2019-12-16 00:25:00,43.0
7206,1576485000,2019-12-16 00:30:00,43.0
7207,1576485300,2019-12-16 00:35:00,43.0
7208,1576485600,2019-12-16 00:40:00,43.0
7209,1576485900,2019-12-16 00:45:00,43.0
7210,1576486200,2019-12-16 00:50:00,43.0
7211,1576486500,2019-12-16 00:55:00,42.92418402
7212,1576486800,2019-12-16 01:00:00,42.88788784
7213,1576487100,2019-12-16 01:05:00,42.88788784
7214,1576487400,2019-12-16 01:10:00,42.79197752
7215,1576487700,2019-12-16 01:15:00,42.79197752
7216,1576488000,2019-12-16 01:20:00,42.86650748
7217,1576488300,2019-12-16 01:25:00,42.86650748
7218,1576488600,2019-12-16 01:30:00,42.81715909
7219,1576488900,2019-12-16 01:35:00,42.81501794
7220,1576489200,2019-12-16 01:40:00,42.81501794
7221,1576489500,2019-12-16 01:45:00,42.81501794
7222,1576489800,2019-12-16 01:50:00,42.81501794
7223,1576490100,2019-12-16 01:55:00,42.59924753
7224,1576490400,2019-12-16 02:00:00,42.59924753
7225,1576490700,2019-12-16 02:05:00,42.73916897
7226,1576491000,2019-12-16 02:10:00,42.73916897
7227,1576491300,2019-12-16 02:15:00,42.73916897
7228,1576491600,2019-12-16 02:20:00,42.86861181
7229,1576491900,2019-12-16 02:25:00,42.86861181
7230,1576492200,2019-12-16 02:30:00,42.93110157
7231,1576492500,2019-12-16 02:35:00,42.8384638
7232,1576492800,2019-12-16 02:40:00,42.75278678
7233,1576493100,2019-12-16 02:45:00,42.75278678
7234,1576493400,2019-12-16 02:50:00,42.75278678
7235,1576493700,2019-12-16 02:55:00,42.75278678
7236,1576494000,2019-12-16 03:00:00,42.75278678
7237,1576494300,2019-12-16 03:05:00,42.75278678
7238,1576494600,2019-12-16 03:10:00,42.7093035
7239,1576494900,2019-12-16 03:15:00,42.7093035
7240,1576495200,2019-12-16 03:20:00,42.7093035
7241,1576495500,2019-12-16 03:25:00,42.83496258
7242,1576495800,2019-12-16 03:30:00,42.83496258
7243,1576496100,2019-12-16 03:35:00,42.79448537
7244,1576496400,2019-12-16 03:40:00,42.8649836
7245,1576496700,2019-12-16 03:45:00,42.8157122
7246,1576497000,2019-12-16 03:50:00,42.96478304
7247,1576497300,2019-12-16 03:55:00,42.90538398
7248,1576497600,2019-12-16 04:00:00,42.90538398
7249,1576497900,2019-12-16 04:05:00,42.91642331
7250,1576498200,2019-12-16 04:10:00,42.91642331
7251,1576498500,2019-12-16 04:15:00,42.85981635
7252,1576498800,2019-12-16 04:20:00,42.77557197
7253,1576499100,2019-12-16 04:25:00,42.77557197
7254,1576499400,2019-12-16 04:30:00,42.77557197
7255,1576499700,2019-12-16 04:35:00,42.85766554
7256,1576500000,2019-12-16 04:40:00,42.85766554
7257,1576500300,2019-12-16 04:45:00,42.85766554
7258,1576500600,2019-12-16 04:50:00,42.85766554
7259,1576500900,2019-12-16 04:55:00,43.0301
7260,1576501200,2019-12-16 05:00:00,43.0301
7261,1576501500,2019-12-16 05:05:00,43.0301
7262,1576501800,2019-12-16 05:10:00,43.0301
7263,1576502100,2019-12-16 05:15:00,43.0301
7264,1576502400,2019-12-16 05:20:00,42.89576171
7265,1576502700,2019-12-16 05:25:00,42.89576171
7266,1576503000,2019-12-16 05:30:00,42.89576171
7267,1576503300,2019-12-16 05:35:00,42.89576171
7268,1576503600,2019-12-16 05:40:00,42.89576171
7269,1576503900,2019-12-16 05:45:00,43.0602211
7270,1576504200,2019-12-16 05:50:00,43.1347093
7271,1576504500,2019-12-16 05:55:00,43.1611243
7272,1576504800,2019-12-16 06:00:00,43.12790441
7273,1576505100,2019-12-16 06:05:00,43.0707505
7274,1576505400,2019-12-16 06:10:00,43.0707505
7275,1576505700,2019-12-16 06:15:00,43.0707505
7276,1576506000,2019-12-16 06:20:00,43.0707505
7277,1576506300,2019-12-16 06:25:00,43.01469283
7278,1576506600,2019-12-16 06:30:00,42.95557399
7279,1576506900,2019-12-16 06:35:00,42.95557399
7280,1576507200,2019-12-16 06:40:00,42.94959945
7281,1576507500,2019-12-16 06:45:00,43.03661515
7282,1576507800,2019-12-16 06:50:00,43.03661515
7283,1576508100,2019-12-16 06:55:00,43.03661515
7284,1576508400,2019-12-16 07:00:00,43.03661515
7285,1576508700,2019-12-16 07:05:00,43.03661515
7286,1576509000,2019-12-16 07:10:00,43.03661515
7287,1576509300,2019-12-16 07:15:00,42.87007546
7288,1576509600,2019-12-16 07:20:00,42.87007546
7289,1576509900,2019-12-16 07:25:00,42.77557195
7290,1576510200,2019-12-16 07:30:00,42.76445126
7291,1576510500,2019-12-16 07:35:00,42.91668441
7292,1576510800,2019-12-16 07:40:00,42.94259017
7293,1576511100,2019-12-16 07:45:00,42.94290733
7294,1576511400,2019-12-16 07:50:00,42.94290733
7295,1576511700,2019-12-16 07:55:00,42.84454872
7296,1576512000,2019-12-16 08:00:00,42.9503442
7297,1576512300,2019-12-16 08:05:00,42.9503442
7298,1576512600,2019-12-16 08:10:00,42.9503442
7299,1576512900,2019-12-16 08:15:00,42.91037495
7300,1576513200,2019-12-16 08:20:00,42.9168139
7301,1576513500,2019-12-16 08:25:00,42.9168139
7302,1576513800,2019-12-16 08:30:00,42.9168139
7303,1576514100,2019-12-16 08:35:00,42.9168139
7304,1576514400,2019-12-16 08:40:00,42.90283313
7305,1576514700,2019-12-16 08:45:00,42.90283313
7306,1576515000,2019-12-16 08:50:00,42.90283313
7307,1576515300,2019-12-16 08:55:00,42.90283313
7308,1576515600,2019-12-16 09:00:00,42.90283313
7309,1576515900,2019-12-16 09:05:00,42.94636147
7310,1576516200,2019-12-16 09:10:00,42.814542
7311,1576516500,2019-12-16 09:15:00,42.90768185
7312,1576516800,2019-12-16 09:20:00,42.90768185
7313,1576517100,2019-12-16 09:25:00,42.90768185
7314,1576517400,2019-12-16 09:30:00,42.90768185
7315,1576517700,2019-12-16 09:35:00,42.8845569
7316,1576518000,2019-12-16 09:40:00,42.8845569
7317,1576518300,2019-12-16 09:45:00,42.8845569
7318,1576518600,2019-12-16 09:50:00,42.8845569
7319,1576518900,2019-12-16 09:55:00,42.8845569
7320,1576519200,2019-12-16 10:00:00,42.8845569
7321,1576519500,2019-12-16 10:05:00,42.8845569
7322,1576519800,2019-12-16 10:10:00,42.8845569
7323,1576520100,2019-12-16 10:15:00,42.8845569
7324,1576520400,2019-12-16 10:20:00,42.8845569
7325,1576520700,2019-12-16 10:25:00,41.99684662
7326,1576521000,2019-12-16 10:30:00,40.25
7327,1576521300,2019-12-16 10:35:00,39.59881613
7328,1576521600,2019-12-16 10:40:00,39.85556324
7329,1576521900,2019-12-16 10:45:00,39.93530881
7330,1576522200,2019-12-16 10:50:00,39.94690682
7331,1576522500,2019-12-16 10:55:00,39.75403024
7332,1576522800,2019-12-16 11:00:00,39.75403024
7333,1576523100,2019-12-16 11:05:00,39.75
7334,1576523400,2019-12-16 11:10:00,39.72851136
7335,1576523700,2019-12-16 11:15:00,39.65961362
7336,1576524000,2019-12-16 11:20:00,39.7184235
7337,1576524300,2019-12-16 11:25:00,39.77388888
7338,1576524600,2019-12-16 11:30:00,39.70979763
7339,1576524900,2019-12-16 11:35:00,39.36094444
7340,1576525200,2019-12-16 11:40:00,39.41998586
7341,1576525500,2019-12-16 11:45:00,39.36094445
7342,1576525800,2019-12-16 11:50:00,39.61004336
7343,1576526100,2019-12-16 11:55:00,39.76167347
7344,1576526400,2019-12-16 12:00:00,39.9474437
7345,1576526700,2019-12-16 12:05:00,40.0122047
7346,1576527000,2019-12-16 12:10:00,40.0345945
7347,1576527300,2019-12-16 12:15:00,40.14285318
7348,1576527600,2019-12-16 12:20:00,40.03754378
7349,1576527900,2019-12-16 12:25:00,40.01427769
7350,1576528200,2019-12-16 12:30:00,40.01427769
7351,1576528500,2019-12-16 12:35:00,39.62416342
7352,1576528800,2019-12-16 12:40:00,39.81136064
7353,1576529100,2019-12-16 12:45:00,39.77575864
7354,1576529400,2019-12-16 12:50:00,39.81721421
7355,1576529700,2019-12-16 12:55:00,39.845072
7356,1576530000,2019-12-16 13:00:00,39.90831619
7357,1576530300,2019-12-16 13:05:00,40.0
7358,1576530600,2019-12-16 13:10:00,40.04231
7359,1576530900,2019-12-16 13:15:00,40.04231
7360,1576531200,2019-12-16 13:20:00,40.12628605
7361,1576531500,2019-12-16 13:25:00,40.12628605
7362,1576531800,2019-12-16 13:30:00,40.12628605
7363,1576532100,2019-12-16 13:35:00,40.08374547
7364,1576532400,2019-12-16 13:40:00,40.08374547
7365,1576532700,2019-12-16 13:45:00,40.1543884
7366,1576533000,2019-12-16 13:50:00,40.16805458
7367,1576533300,2019-12-16 13:55:00,40.04428136
7368,1576533600,2019-12-16 14:00:00,40.1161634
7369,1576533900,2019-12-16 14:05:00,40.14052232
7370,1576534200,2019-12-16 14:10:00,40.11251628
7371,1576534500,2019-12-16 14:15:00,40.11251628
7372,1576534800,2019-12-16 14:20:00,40.13251378
7373,1576535100,2019-12-16 14:25:00,40.13251378
7374,1576535400,2019-12-16 14:30:00,40.13251378
7375,1576535700,2019-12-16 14:35:00,40.13251378
7376,1576536000,2019-12-16 14:40:00,40.12039194
7377,1576536300,2019-12-16 14:45:00,40.12038856
7378,1576536600,2019-12-16 14:50:00,40.12038856
7379,1576536900,2019-12-16 14:55:00,40.12038856
7380,1576537200,2019-12-16 15:00:00,39.96681828
7381,1576537500,2019-12-16 15:05:00,39.9947768
7382,1576537800,2019-12-16 15:10:00,40.11236047
7383,1576538100,2019-12-16 15:15:00,40.08234802
7384,1576538400,2019-12-16 15:20:00,40.08234802
7385,1576538700,2019-12-16 15:25:00,40.08234802
7386,1576539000,2019-12-16 15:30:00,40.03035184
7387,1576539300,2019-12-16 15:35:00,40.0
7388,1576539600,2019-12-16 15:40:00,40.03166096
7389,1576539900,2019-12-16 15:45:00,40.07974002
7390,1576540200,2019-12-16 15:50:00,40.07974002
7391,1576540500,2019-12-16 15:55:00,40.07974002
7392,1576540800,2019-12-16 16:00:00,40.07974002
7393,1576541100,2019-12-16 16:05:00,40.07974002
7394,1576541400,2019-12-16 16:10:00,40.07974002
7395,1576541700,2019-12-16 16:15:00,40.03235892
7396,1576542000,2019-12-16 16:20:00,39.90084043
7397,1576542300,2019-12-16 16:25:00,39.8662653
7398,1576542600,2019-12-16 16:30:00,39.96563657
7399,1576542900,2019-12-16 16:35:00,39.96563657
