,date,price
1024,1574630400,144.20531174
1025,1574630700,144.21739118
1026,1574631000,144.60865405
1027,1574631300,144.53618957
1028,1574631600,144.19000001
1029,1574631900,144.32000041
1030,1574632200,143.9434396
1031,1574632500,143.81999998
1032,1574632800,143.49999994
1033,1574633100,143.3057692
1034,1574633400,142.93738297
1035,1574633700,143.3
1036,1574634000,143.3
1037,1574634300,143.73136959
1038,1574634600,144.0
1039,1574634900,143.64434026
1040,1574635200,144.21749993
1041,1574635500,144.18472395
1042,1574635800,143.99472374
1043,1574636100,144.07159845
1044,1574636400,143.89959827
1045,1574636700,142.98704044
1046,1574637000,143.0
1047,1574637300,142.86070335
1048,1574637600,141.81370013
1049,1574637900,141.96627678
1050,1574638200,142.18000016
1051,1574638500,142.435094
1052,1574638800,142.42435817
1053,1574639100,142.01474845
1054,1574639400,140.42975982
1055,1574639700,140.08598309
1056,1574640000,139.14501131
1057,1574640300,138.69231318
1058,1574640600,139.31181425
1059,1574640900,138.98999997
1060,1574641200,139.10319784
1061,1574641500,138.21318162
1062,1574641800,138.93717527
1063,1574642100,140.24090997
1064,1574642400,140.84267847
1065,1574642700,140.47008534
1066,1574643000,140.64327775
1067,1574643300,140.26
1068,1574643600,141.22516372
1069,1574643900,141.84170024
1070,1574644200,141.836185
1071,1574644500,140.93796006
1072,1574644800,140.37600325
1073,1574645100,140.1444989
1074,1574645400,139.4099031
1075,1574645700,137.0
1076,1574646000,138.10776939
1077,1574646300,136.96942268
1078,1574646600,137.67992897
1079,1574646900,137.5413415
1080,1574647200,137.58473401
1081,1574647500,138.02455582
1082,1574647800,138.12755583
1083,1574648100,137.59059763
1084,1574648400,138.24139996
1085,1574648700,138.36847126
1086,1574649000,138.84999996
1087,1574649300,138.21281813
1088,1574649600,138.06775505
1089,1574649900,137.6026408
1090,1574650200,137.62708384
1091,1574650500,137.77254037
1092,1574650800,137.89255839
