,unix_date,datetime,DASH
8516,1576878000,2019-12-20 13:40:00,43.52893
8517,1576878300,2019-12-20 13:45:00,43.52893
8518,1576878600,2019-12-20 13:50:00,43.52893
8519,1576878900,2019-12-20 13:55:00,43.52893
8520,1576879200,2019-12-20 14:00:00,43.52893
8521,1576879500,2019-12-20 14:05:00,43.42010768
8522,1576879800,2019-12-20 14:10:00,43.42010768
8523,1576880100,2019-12-20 14:15:00,43.42010768
8524,1576880400,2019-12-20 14:20:00,43.42010768
8525,1576880700,2019-12-20 14:25:00,43.42010768
8526,1576881000,2019-12-20 14:30:00,43.42010768
8527,1576881300,2019-12-20 14:35:00,43.42010768
8528,1576881600,2019-12-20 14:40:00,43.42010768
8529,1576881900,2019-12-20 14:45:00,43.42010768
8530,1576882200,2019-12-20 14:50:00,43.42010768
8531,1576882500,2019-12-20 14:55:00,43.42010768
8532,1576882800,2019-12-20 15:00:00,43.3247874
8533,1576883100,2019-12-20 15:05:00,43.32339586
8534,1576883400,2019-12-20 15:10:00,43.32339586
8535,1576883700,2019-12-20 15:15:00,43.32339586
8536,1576884000,2019-12-20 15:20:00,43.32339586
8537,1576884300,2019-12-20 15:25:00,43.32339586
8538,1576884600,2019-12-20 15:30:00,43.32339586
8539,1576884900,2019-12-20 15:35:00,43.32339586
8540,1576885200,2019-12-20 15:40:00,43.32339586
8541,1576885500,2019-12-20 15:45:00,43.32339586
8542,1576885800,2019-12-20 15:50:00,43.32339586
8543,1576886100,2019-12-20 15:55:00,43.32339586
8544,1576886400,2019-12-20 16:00:00,43.32339586
8545,1576886700,2019-12-20 16:05:00,43.32339586
8546,1576887000,2019-12-20 16:10:00,43.32339586
8547,1576887300,2019-12-20 16:15:00,43.32339586
8548,1576887600,2019-12-20 16:20:00,43.32339586
8549,1576887900,2019-12-20 16:25:00,43.19939815
8550,1576888200,2019-12-20 16:30:00,43.19939815
8551,1576888500,2019-12-20 16:35:00,43.19939815
8552,1576888800,2019-12-20 16:40:00,43.19939815
8553,1576889100,2019-12-20 16:45:00,43.19939815
8554,1576889400,2019-12-20 16:50:00,43.19939815
8555,1576889700,2019-12-20 16:55:00,43.19939815
8556,1576890000,2019-12-20 17:00:00,43.19939815
8557,1576890300,2019-12-20 17:05:00,43.19939815
8558,1576890600,2019-12-20 17:10:00,43.19939815
8559,1576890900,2019-12-20 17:15:00,43.19939815
8560,1576891200,2019-12-20 17:20:00,43.19939815
8561,1576891500,2019-12-20 17:25:00,43.19939815
8562,1576891800,2019-12-20 17:30:00,43.19939815
8563,1576892100,2019-12-20 17:35:00,43.19939815
8564,1576892400,2019-12-20 17:40:00,43.19939815
8565,1576892700,2019-12-20 17:45:00,43.19939815
8566,1576893000,2019-12-20 17:50:00,43.19939815
8567,1576893300,2019-12-20 17:55:00,43.19939815
8568,1576893600,2019-12-20 18:00:00,43.19939815
8569,1576893900,2019-12-20 18:05:00,43.19939815
8570,1576894200,2019-12-20 18:10:00,43.19939815
8571,1576894500,2019-12-20 18:15:00,43.18257
8572,1576894800,2019-12-20 18:20:00,43.18257
8573,1576895100,2019-12-20 18:25:00,43.18257
8574,1576895400,2019-12-20 18:30:00,43.18257
8575,1576895700,2019-12-20 18:35:00,43.18257
8576,1576896000,2019-12-20 18:40:00,43.18257
8577,1576896300,2019-12-20 18:45:00,43.18257
8578,1576896600,2019-12-20 18:50:00,43.18257
8579,1576896900,2019-12-20 18:55:00,43.18257
8580,1576897200,2019-12-20 19:00:00,43.18257
8581,1576897500,2019-12-20 19:05:00,43.18257
8582,1576897800,2019-12-20 19:10:00,43.18257
8583,1576898100,2019-12-20 19:15:00,43.18257
8584,1576898400,2019-12-20 19:20:00,43.18257
8585,1576898700,2019-12-20 19:25:00,43.18257
8586,1576899000,2019-12-20 19:30:00,43.18257
8587,1576899300,2019-12-20 19:35:00,43.18257
8588,1576899600,2019-12-20 19:40:00,43.18257
8589,1576899900,2019-12-20 19:45:00,43.18257
8590,1576900200,2019-12-20 19:50:00,43.11103685
8591,1576900500,2019-12-20 19:55:00,43.11103685
8592,1576900800,2019-12-20 20:00:00,43.11103685
8593,1576901100,2019-12-20 20:05:00,43.11103685
8594,1576901400,2019-12-20 20:10:00,43.11103685
8595,1576901700,2019-12-20 20:15:00,43.11103685
8596,1576902000,2019-12-20 20:20:00,43.11103685
8597,1576902300,2019-12-20 20:25:00,43.11103685
8598,1576902600,2019-12-20 20:30:00,43.11103685
8599,1576902900,2019-12-20 20:35:00,43.11103685
8600,1576903200,2019-12-20 20:40:00,43.11103685
8601,1576903500,2019-12-20 20:45:00,43.11103685
8602,1576903800,2019-12-20 20:50:00,43.11103685
8603,1576904100,2019-12-20 20:55:00,43.11103685
8604,1576904400,2019-12-20 21:00:00,43.09603014
8605,1576904700,2019-12-20 21:05:00,43.09603014
8606,1576905000,2019-12-20 21:10:00,43.09549
8607,1576905300,2019-12-20 21:15:00,43.09451665
8608,1576905600,2019-12-20 21:20:00,43.09451665
8609,1576905900,2019-12-20 21:25:00,43.09451665
8610,1576906200,2019-12-20 21:30:00,43.09451665
8611,1576906500,2019-12-20 21:35:00,43.09451665
8612,1576906800,2019-12-20 21:40:00,43.09451665
8613,1576907100,2019-12-20 21:45:00,43.09451665
8614,1576907400,2019-12-20 21:50:00,43.09451665
8615,1576907700,2019-12-20 21:55:00,43.09451665
8616,1576908000,2019-12-20 22:00:00,43.09451665
8617,1576908300,2019-12-20 22:05:00,43.09451665
8618,1576908600,2019-12-20 22:10:00,43.09451665
8619,1576908900,2019-12-20 22:15:00,43.09451665
8620,1576909200,2019-12-20 22:20:00,43.09451665
8621,1576909500,2019-12-20 22:25:00,43.09451665
8622,1576909800,2019-12-20 22:30:00,43.09451665
8623,1576910100,2019-12-20 22:35:00,43.09451665
8624,1576910400,2019-12-20 22:40:00,43.05630004
8625,1576910700,2019-12-20 22:45:00,43.05630004
8626,1576911000,2019-12-20 22:50:00,43.05630004
8627,1576911300,2019-12-20 22:55:00,43.05630004
8628,1576911600,2019-12-20 23:00:00,43.01372099
8629,1576911900,2019-12-20 23:05:00,43.01372099
8630,1576912200,2019-12-20 23:10:00,43.01372099
8631,1576912500,2019-12-20 23:15:00,43.01372099
8632,1576912800,2019-12-20 23:20:00,43.0
8633,1576913100,2019-12-20 23:25:00,43.0
8634,1576913400,2019-12-20 23:30:00,43.0
8635,1576913700,2019-12-20 23:35:00,43.0
8636,1576914000,2019-12-20 23:40:00,43.0754385
8637,1576914300,2019-12-20 23:45:00,43.0754385
8638,1576914600,2019-12-20 23:50:00,43.0754385
8639,1576914900,2019-12-20 23:55:00,43.0754385
8640,1576915200,2019-12-21 00:00:00,43.0754385
8641,1576915500,2019-12-21 00:05:00,43.0534061
8642,1576915800,2019-12-21 00:10:00,43.0
8643,1576916100,2019-12-21 00:15:00,43.0
8644,1576916400,2019-12-21 00:20:00,43.0
8645,1576916700,2019-12-21 00:25:00,43.0
8646,1576917000,2019-12-21 00:30:00,43.0
8647,1576917300,2019-12-21 00:35:00,43.0
8648,1576917600,2019-12-21 00:40:00,43.0
8649,1576917900,2019-12-21 00:45:00,43.0
8650,1576918200,2019-12-21 00:50:00,43.0
8651,1576918500,2019-12-21 00:55:00,43.0
8652,1576918800,2019-12-21 01:00:00,43.0
8653,1576919100,2019-12-21 01:05:00,43.0
8654,1576919400,2019-12-21 01:10:00,43.0
8655,1576919700,2019-12-21 01:15:00,43.0
8656,1576920000,2019-12-21 01:20:00,43.0
8657,1576920300,2019-12-21 01:25:00,43.0
8658,1576920600,2019-12-21 01:30:00,43.0
8659,1576920900,2019-12-21 01:35:00,42.97722567
8660,1576921200,2019-12-21 01:40:00,42.74690542
8661,1576921500,2019-12-21 01:45:00,42.74690542
8662,1576921800,2019-12-21 01:50:00,42.74690542
8663,1576922100,2019-12-21 01:55:00,42.74690542
8664,1576922400,2019-12-21 02:00:00,42.74690542
8665,1576922700,2019-12-21 02:05:00,42.74690542
8666,1576923000,2019-12-21 02:10:00,42.74690542
8667,1576923300,2019-12-21 02:15:00,42.74690542
8668,1576923600,2019-12-21 02:20:00,42.74690542
8669,1576923900,2019-12-21 02:25:00,42.74690542
8670,1576924200,2019-12-21 02:30:00,42.74690542
8671,1576924500,2019-12-21 02:35:00,42.74690542
8672,1576924800,2019-12-21 02:40:00,42.74690542
8673,1576925100,2019-12-21 02:45:00,42.74690542
8674,1576925400,2019-12-21 02:50:00,42.74690542
8675,1576925700,2019-12-21 02:55:00,42.94678607
8676,1576926000,2019-12-21 03:00:00,42.94678607
8677,1576926300,2019-12-21 03:05:00,42.94678607
8678,1576926600,2019-12-21 03:10:00,42.94678607
8679,1576926900,2019-12-21 03:15:00,42.94678607
8680,1576927200,2019-12-21 03:20:00,42.94678607
8681,1576927500,2019-12-21 03:25:00,42.94678607
8682,1576927800,2019-12-21 03:30:00,42.94678607
8683,1576928100,2019-12-21 03:35:00,42.94678607
8684,1576928400,2019-12-21 03:40:00,42.94678607
8685,1576928700,2019-12-21 03:45:00,42.94678607
8686,1576929000,2019-12-21 03:50:00,42.94678607
8687,1576929300,2019-12-21 03:55:00,42.94678607
8688,1576929600,2019-12-21 04:00:00,42.94678607
8689,1576929900,2019-12-21 04:05:00,42.94678607
8690,1576930200,2019-12-21 04:10:00,42.94678607
8691,1576930500,2019-12-21 04:15:00,42.94678607
8692,1576930800,2019-12-21 04:20:00,42.94678607
8693,1576931100,2019-12-21 04:25:00,42.94678607
8694,1576931400,2019-12-21 04:30:00,42.94678607
8695,1576931700,2019-12-21 04:35:00,42.94678607
8696,1576932000,2019-12-21 04:40:00,42.94678607
8697,1576932300,2019-12-21 04:45:00,42.94678607
8698,1576932600,2019-12-21 04:50:00,42.94678607
8699,1576932900,2019-12-21 04:55:00,42.94678607
8700,1576933200,2019-12-21 05:00:00,42.94678607
8701,1576933500,2019-12-21 05:05:00,42.94678607
8702,1576933800,2019-12-21 05:10:00,42.94678607
8703,1576934100,2019-12-21 05:15:00,42.94678607
8704,1576934400,2019-12-21 05:20:00,42.94678607
8705,1576934700,2019-12-21 05:25:00,42.9286303
8706,1576935000,2019-12-21 05:30:00,42.9286303
8707,1576935300,2019-12-21 05:35:00,42.9286303
8708,1576935600,2019-12-21 05:40:00,42.9286303
8709,1576935900,2019-12-21 05:45:00,42.9286303
8710,1576936200,2019-12-21 05:50:00,42.9286303
8711,1576936500,2019-12-21 05:55:00,42.66077057
8712,1576936800,2019-12-21 06:00:00,42.66077057
8713,1576937100,2019-12-21 06:05:00,42.56313751
8714,1576937400,2019-12-21 06:10:00,42.56313751
8715,1576937700,2019-12-21 06:15:00,42.56313751
8716,1576938000,2019-12-21 06:20:00,42.56313751
8717,1576938300,2019-12-21 06:25:00,42.56313751
8718,1576938600,2019-12-21 06:30:00,42.62533398
8719,1576938900,2019-12-21 06:35:00,42.62533398
8720,1576939200,2019-12-21 06:40:00,42.62533398
8721,1576939500,2019-12-21 06:45:00,42.62533398
8722,1576939800,2019-12-21 06:50:00,42.62533398
8723,1576940100,2019-12-21 06:55:00,42.62533398
8724,1576940400,2019-12-21 07:00:00,42.62533398
8725,1576940700,2019-12-21 07:05:00,42.62533398
8726,1576941000,2019-12-21 07:10:00,42.62533398
8727,1576941300,2019-12-21 07:15:00,42.62533398
8728,1576941600,2019-12-21 07:20:00,42.62533398
8729,1576941900,2019-12-21 07:25:00,42.62533398
8730,1576942200,2019-12-21 07:30:00,42.62533398
8731,1576942500,2019-12-21 07:35:00,42.81188646
8732,1576942800,2019-12-21 07:40:00,42.81188646
8733,1576943100,2019-12-21 07:45:00,42.81188646
8734,1576943400,2019-12-21 07:50:00,42.81188646
8735,1576943700,2019-12-21 07:55:00,42.81188646
8736,1576944000,2019-12-21 08:00:00,42.81188646
8737,1576944300,2019-12-21 08:05:00,42.81188646
8738,1576944600,2019-12-21 08:10:00,42.86964573
8739,1576944900,2019-12-21 08:15:00,42.86964573
8740,1576945200,2019-12-21 08:20:00,42.86964573
8741,1576945500,2019-12-21 08:25:00,42.67488843
8742,1576945800,2019-12-21 08:30:00,42.67488843
8743,1576946100,2019-12-21 08:35:00,42.6988676
8744,1576946400,2019-12-21 08:40:00,42.6988676
8745,1576946700,2019-12-21 08:45:00,42.6988676
8746,1576947000,2019-12-21 08:50:00,42.6988676
8747,1576947300,2019-12-21 08:55:00,42.6988676
8748,1576947600,2019-12-21 09:00:00,42.6988676
8749,1576947900,2019-12-21 09:05:00,42.72831484
8750,1576948200,2019-12-21 09:10:00,42.72831484
8751,1576948500,2019-12-21 09:15:00,42.72831484
8752,1576948800,2019-12-21 09:20:00,42.72831484
8753,1576949100,2019-12-21 09:25:00,42.72831484
8754,1576949400,2019-12-21 09:30:00,42.72831484
8755,1576949700,2019-12-21 09:35:00,42.72831484
8756,1576950000,2019-12-21 09:40:00,42.72831484
8757,1576950300,2019-12-21 09:45:00,42.72831484
8758,1576950600,2019-12-21 09:50:00,42.72831484
8759,1576950900,2019-12-21 09:55:00,42.72831484
8760,1576951200,2019-12-21 10:00:00,42.72831484
8761,1576951500,2019-12-21 10:05:00,42.72831484
8762,1576951800,2019-12-21 10:10:00,42.72831484
8763,1576952100,2019-12-21 10:15:00,42.72831484
8764,1576952400,2019-12-21 10:20:00,42.65892002
8765,1576952700,2019-12-21 10:25:00,42.599
8766,1576953000,2019-12-21 10:30:00,42.599
8767,1576953300,2019-12-21 10:35:00,42.599
8768,1576953600,2019-12-21 10:40:00,42.599
8769,1576953900,2019-12-21 10:45:00,42.599
8770,1576954200,2019-12-21 10:50:00,42.599
8771,1576954500,2019-12-21 10:55:00,42.6538037
8772,1576954800,2019-12-21 11:00:00,42.6538037
8773,1576955100,2019-12-21 11:05:00,42.6538037
8774,1576955400,2019-12-21 11:10:00,42.6538037
8775,1576955700,2019-12-21 11:15:00,42.6538037
8776,1576956000,2019-12-21 11:20:00,42.6538037
8777,1576956300,2019-12-21 11:25:00,42.6538037
8778,1576956600,2019-12-21 11:30:00,42.6538037
8779,1576956900,2019-12-21 11:35:00,42.6538037
8780,1576957200,2019-12-21 11:40:00,42.6538037
8781,1576957500,2019-12-21 11:45:00,42.6538037
8782,1576957800,2019-12-21 11:50:00,42.54521471
8783,1576958100,2019-12-21 11:55:00,42.54521471
8784,1576958400,2019-12-21 12:00:00,42.4515306
8785,1576958700,2019-12-21 12:05:00,42.4515306
8786,1576959000,2019-12-21 12:10:00,42.4515306
8787,1576959300,2019-12-21 12:15:00,42.4515306
8788,1576959600,2019-12-21 12:20:00,42.54521471
8789,1576959900,2019-12-21 12:25:00,42.54521471
8790,1576960200,2019-12-21 12:30:00,42.54521471
8791,1576960500,2019-12-21 12:35:00,42.54521471
8792,1576960800,2019-12-21 12:40:00,42.62724188
8793,1576961100,2019-12-21 12:45:00,42.62724188
8794,1576961400,2019-12-21 12:50:00,42.62724188
8795,1576961700,2019-12-21 12:55:00,42.62724188
8796,1576962000,2019-12-21 13:00:00,42.62724188
8797,1576962300,2019-12-21 13:05:00,42.62724188
8798,1576962600,2019-12-21 13:10:00,42.62724188
8799,1576962900,2019-12-21 13:15:00,42.80145943
8800,1576963200,2019-12-21 13:20:00,42.80145943
8801,1576963500,2019-12-21 13:25:00,42.80145943
8802,1576963800,2019-12-21 13:30:00,42.63241667
8803,1576964100,2019-12-21 13:35:00,42.63241667
8804,1576964400,2019-12-21 13:40:00,42.53624342
8805,1576964700,2019-12-21 13:45:00,42.53624342
8806,1576965000,2019-12-21 13:50:00,42.68256908
8807,1576965300,2019-12-21 13:55:00,42.68256908
8808,1576965600,2019-12-21 14:00:00,42.68256908
8809,1576965900,2019-12-21 14:05:00,42.68256908
8810,1576966200,2019-12-21 14:10:00,42.68256908
8811,1576966500,2019-12-21 14:15:00,42.68256908
8812,1576966800,2019-12-21 14:20:00,42.68256908
8813,1576967100,2019-12-21 14:25:00,42.68256908
8814,1576967400,2019-12-21 14:30:00,42.68256908
8815,1576967700,2019-12-21 14:35:00,42.68256908
8816,1576968000,2019-12-21 14:40:00,42.72462187
8817,1576968300,2019-12-21 14:45:00,42.72462187
8818,1576968600,2019-12-21 14:50:00,42.72462187
8819,1576968900,2019-12-21 14:55:00,42.72462187
8820,1576969200,2019-12-21 15:00:00,42.72462187
8821,1576969500,2019-12-21 15:05:00,42.72462187
8822,1576969800,2019-12-21 15:10:00,42.72462187
8823,1576970100,2019-12-21 15:15:00,42.72462187
8824,1576970400,2019-12-21 15:20:00,42.72462187
8825,1576970700,2019-12-21 15:25:00,42.72462187
8826,1576971000,2019-12-21 15:30:00,42.72462187
8827,1576971300,2019-12-21 15:35:00,42.72462187
8828,1576971600,2019-12-21 15:40:00,42.72462187
8829,1576971900,2019-12-21 15:45:00,42.72462187
8830,1576972200,2019-12-21 15:50:00,42.72462187
8831,1576972500,2019-12-21 15:55:00,42.72462187
8832,1576972800,2019-12-21 16:00:00,42.72462187
8833,1576973100,2019-12-21 16:05:00,42.72462187
8834,1576973400,2019-12-21 16:10:00,42.72462187
8835,1576973700,2019-12-21 16:15:00,42.63570141
8836,1576974000,2019-12-21 16:20:00,42.63570141
8837,1576974300,2019-12-21 16:25:00,42.63570141
8838,1576974600,2019-12-21 16:30:00,42.63570141
8839,1576974900,2019-12-21 16:35:00,42.63570141
8840,1576975200,2019-12-21 16:40:00,42.63570141
8841,1576975500,2019-12-21 16:45:00,42.63570141
8842,1576975800,2019-12-21 16:50:00,42.63570141
8843,1576976100,2019-12-21 16:55:00,42.7487829
8844,1576976400,2019-12-21 17:00:00,42.7487829
8845,1576976700,2019-12-21 17:05:00,42.7487829
8846,1576977000,2019-12-21 17:10:00,42.61416002
8847,1576977300,2019-12-21 17:15:00,42.61416002
8848,1576977600,2019-12-21 17:20:00,42.61416002
8849,1576977900,2019-12-21 17:25:00,42.61416002
8850,1576978200,2019-12-21 17:30:00,42.61416002
8851,1576978500,2019-12-21 17:35:00,42.61416002
8852,1576978800,2019-12-21 17:40:00,42.61416002
8853,1576979100,2019-12-21 17:45:00,42.61416002
8854,1576979400,2019-12-21 17:50:00,42.61416002
8855,1576979700,2019-12-21 17:55:00,42.61416002
8856,1576980000,2019-12-21 18:00:00,42.61416002
8857,1576980300,2019-12-21 18:05:00,42.61416002
8858,1576980600,2019-12-21 18:10:00,42.61416002
8859,1576980900,2019-12-21 18:15:00,42.61416002
8860,1576981200,2019-12-21 18:20:00,42.61416002
8861,1576981500,2019-12-21 18:25:00,42.61416002
8862,1576981800,2019-12-21 18:30:00,42.67102842
8863,1576982100,2019-12-21 18:35:00,42.67102842
8864,1576982400,2019-12-21 18:40:00,42.67102842
8865,1576982700,2019-12-21 18:45:00,42.67102842
8866,1576983000,2019-12-21 18:50:00,42.67102842
8867,1576983300,2019-12-21 18:55:00,42.67102842
8868,1576983600,2019-12-21 19:00:00,42.67102842
8869,1576983900,2019-12-21 19:05:00,42.67102842
8870,1576984200,2019-12-21 19:10:00,42.67102842
8871,1576984500,2019-12-21 19:15:00,42.67102842
8872,1576984800,2019-12-21 19:20:00,42.67102842
8873,1576985100,2019-12-21 19:25:00,42.67102842
8874,1576985400,2019-12-21 19:30:00,42.67102842
8875,1576985700,2019-12-21 19:35:00,42.67102842
8876,1576986000,2019-12-21 19:40:00,42.67102842
8877,1576986300,2019-12-21 19:45:00,42.67102842
8878,1576986600,2019-12-21 19:50:00,42.67102842
8879,1576986900,2019-12-21 19:55:00,42.67102842
8880,1576987200,2019-12-21 20:00:00,42.67102842
8881,1576987500,2019-12-21 20:05:00,42.67102842
8882,1576987800,2019-12-21 20:10:00,42.67102842
8883,1576988100,2019-12-21 20:15:00,42.67102842
8884,1576988400,2019-12-21 20:20:00,42.67102842
8885,1576988700,2019-12-21 20:25:00,42.67102842
8886,1576989000,2019-12-21 20:30:00,42.67102842
8887,1576989300,2019-12-21 20:35:00,42.67102842
8888,1576989600,2019-12-21 20:40:00,42.67102842
8889,1576989900,2019-12-21 20:45:00,42.67102842
8890,1576990200,2019-12-21 20:50:00,42.67102842
8891,1576990500,2019-12-21 20:55:00,42.67102842
8892,1576990800,2019-12-21 21:00:00,42.67102842
8893,1576991100,2019-12-21 21:05:00,42.67102842
8894,1576991400,2019-12-21 21:10:00,42.67102842
8895,1576991700,2019-12-21 21:15:00,42.67102842
8896,1576992000,2019-12-21 21:20:00,42.67102842
8897,1576992300,2019-12-21 21:25:00,42.67102842
8898,1576992600,2019-12-21 21:30:00,42.67102842
8899,1576992900,2019-12-21 21:35:00,42.67102842
8900,1576993200,2019-12-21 21:40:00,42.67102842
8901,1576993500,2019-12-21 21:45:00,42.67102842
8902,1576993800,2019-12-21 21:50:00,42.67102842
8903,1576994100,2019-12-21 21:55:00,42.67102842
8904,1576994400,2019-12-21 22:00:00,42.67102842
8905,1576994700,2019-12-21 22:05:00,42.67102842
8906,1576995000,2019-12-21 22:10:00,42.67102842
8907,1576995300,2019-12-21 22:15:00,42.67102842
8908,1576995600,2019-12-21 22:20:00,42.54305485
8909,1576995900,2019-12-21 22:25:00,42.54305485
8910,1576996200,2019-12-21 22:30:00,42.54305485
8911,1576996500,2019-12-21 22:35:00,42.54305485
8912,1576996800,2019-12-21 22:40:00,42.54305485
8913,1576997100,2019-12-21 22:45:00,42.54305485
8914,1576997400,2019-12-21 22:50:00,42.54305485
8915,1576997700,2019-12-21 22:55:00,42.54305485
8916,1576998000,2019-12-21 23:00:00,42.54305485
8917,1576998300,2019-12-21 23:05:00,42.54305485
8918,1576998600,2019-12-21 23:10:00,42.54305485
8919,1576998900,2019-12-21 23:15:00,42.54305485
8920,1576999200,2019-12-21 23:20:00,42.54305485
8921,1576999500,2019-12-21 23:25:00,42.54305485
8922,1576999800,2019-12-21 23:30:00,42.54305485
8923,1577000100,2019-12-21 23:35:00,42.67943351
8924,1577000400,2019-12-21 23:40:00,42.9056
8925,1577000700,2019-12-21 23:45:00,42.9056
8926,1577001000,2019-12-21 23:50:00,43.0933
8927,1577001300,2019-12-21 23:55:00,43.0933
8928,1577001600,2019-12-22 00:00:00,43.14210641
8929,1577001900,2019-12-22 00:05:00,43.14210641
8930,1577002200,2019-12-22 00:10:00,43.14210641
8931,1577002500,2019-12-22 00:15:00,43.14210641
8932,1577002800,2019-12-22 00:20:00,43.14210641
8933,1577003100,2019-12-22 00:25:00,43.14210641
8934,1577003400,2019-12-22 00:30:00,43.14210641
8935,1577003700,2019-12-22 00:35:00,43.14210641
8936,1577004000,2019-12-22 00:40:00,43.14210641
8937,1577004300,2019-12-22 00:45:00,43.14210641
8938,1577004600,2019-12-22 00:50:00,43.14210641
8939,1577004900,2019-12-22 00:55:00,43.09556996
8940,1577005200,2019-12-22 01:00:00,43.09556996
8941,1577005500,2019-12-22 01:05:00,43.09556996
8942,1577005800,2019-12-22 01:10:00,43.09556996
8943,1577006100,2019-12-22 01:15:00,43.09556996
8944,1577006400,2019-12-22 01:20:00,43.09556996
8945,1577006700,2019-12-22 01:25:00,43.09556996
8946,1577007000,2019-12-22 01:30:00,43.09556996
8947,1577007300,2019-12-22 01:35:00,43.09556996
8948,1577007600,2019-12-22 01:40:00,43.09556996
8949,1577007900,2019-12-22 01:45:00,43.09556996
8950,1577008200,2019-12-22 01:50:00,43.09556996
8951,1577008500,2019-12-22 01:55:00,43.09556996
8952,1577008800,2019-12-22 02:00:00,43.09556996
8953,1577009100,2019-12-22 02:05:00,43.20584057
8954,1577009400,2019-12-22 02:10:00,43.20584057
8955,1577009700,2019-12-22 02:15:00,43.33466561
8956,1577010000,2019-12-22 02:20:00,43.33466561
8957,1577010300,2019-12-22 02:25:00,43.41790562
8958,1577010600,2019-12-22 02:30:00,43.41790562
8959,1577010900,2019-12-22 02:35:00,43.41790562
8960,1577011200,2019-12-22 02:40:00,43.41790562
8961,1577011500,2019-12-22 02:45:00,43.41790562
8962,1577011800,2019-12-22 02:50:00,43.41790562
8963,1577012100,2019-12-22 02:55:00,43.30752004
8964,1577012400,2019-12-22 03:00:00,43.30752004
8965,1577012700,2019-12-22 03:05:00,43.18567009
8966,1577013000,2019-12-22 03:10:00,43.18567009
8967,1577013300,2019-12-22 03:15:00,43.18567009
8968,1577013600,2019-12-22 03:20:00,43.18567009
8969,1577013900,2019-12-22 03:25:00,43.18567009
8970,1577014200,2019-12-22 03:30:00,43.18567009
8971,1577014500,2019-12-22 03:35:00,43.18567009
8972,1577014800,2019-12-22 03:40:00,43.18567009
8973,1577015100,2019-12-22 03:45:00,43.17568003
8974,1577015400,2019-12-22 03:50:00,43.17568003
8975,1577015700,2019-12-22 03:55:00,43.12653573
8976,1577016000,2019-12-22 04:00:00,43.12653573
8977,1577016300,2019-12-22 04:05:00,43.12653573
8978,1577016600,2019-12-22 04:10:00,43.12653573
8979,1577016900,2019-12-22 04:15:00,43.12653573
8980,1577017200,2019-12-22 04:20:00,43.12653573
8981,1577017500,2019-12-22 04:25:00,43.126536
8982,1577017800,2019-12-22 04:30:00,43.126536
8983,1577018100,2019-12-22 04:35:00,43.126536
8984,1577018400,2019-12-22 04:40:00,43.126536
8985,1577018700,2019-12-22 04:45:00,43.126536
8986,1577019000,2019-12-22 04:50:00,42.96808623
8987,1577019300,2019-12-22 04:55:00,42.96808623
8988,1577019600,2019-12-22 05:00:00,42.96808623
8989,1577019900,2019-12-22 05:05:00,42.986787
8990,1577020200,2019-12-22 05:10:00,42.986787
8991,1577020500,2019-12-22 05:15:00,42.986787
8992,1577020800,2019-12-22 05:20:00,43.06544771
8993,1577021100,2019-12-22 05:25:00,43.06544771
8994,1577021400,2019-12-22 05:30:00,43.06544771
8995,1577021700,2019-12-22 05:35:00,43.06544771
8996,1577022000,2019-12-22 05:40:00,43.06544771
8997,1577022300,2019-12-22 05:45:00,43.06544771
8998,1577022600,2019-12-22 05:50:00,43.06544771
8999,1577022900,2019-12-22 05:55:00,43.06544771
9000,1577023200,2019-12-22 06:00:00,43.06544771
9001,1577023500,2019-12-22 06:05:00,43.06544771
9002,1577023800,2019-12-22 06:10:00,43.06544771
9003,1577024100,2019-12-22 06:15:00,43.06544771
9004,1577024400,2019-12-22 06:20:00,43.06544771
9005,1577024700,2019-12-22 06:25:00,43.06544771
9006,1577025000,2019-12-22 06:30:00,43.06544771
9007,1577025300,2019-12-22 06:35:00,43.06544771
9008,1577025600,2019-12-22 06:40:00,43.06544771
9009,1577025900,2019-12-22 06:45:00,43.06544771
9010,1577026200,2019-12-22 06:50:00,43.06544771
9011,1577026500,2019-12-22 06:55:00,43.06544771
9012,1577026800,2019-12-22 07:00:00,43.06544771
9013,1577027100,2019-12-22 07:05:00,43.06544771
9014,1577027400,2019-12-22 07:10:00,43.06544771
9015,1577027700,2019-12-22 07:15:00,43.06544771
9016,1577028000,2019-12-22 07:20:00,43.06544771
9017,1577028300,2019-12-22 07:25:00,43.08870321
9018,1577028600,2019-12-22 07:30:00,43.08870321
9019,1577028900,2019-12-22 07:35:00,43.08870321
9020,1577029200,2019-12-22 07:40:00,43.08870321
9021,1577029500,2019-12-22 07:45:00,43.08870321
9022,1577029800,2019-12-22 07:50:00,43.14712814
9023,1577030100,2019-12-22 07:55:00,43.14712814
9024,1577030400,2019-12-22 08:00:00,43.14712814
9025,1577030700,2019-12-22 08:05:00,43.24938304
9026,1577031000,2019-12-22 08:10:00,43.249383
9027,1577031300,2019-12-22 08:15:00,43.249383
9028,1577031600,2019-12-22 08:20:00,43.249383
9029,1577031900,2019-12-22 08:25:00,43.249383
9030,1577032200,2019-12-22 08:30:00,43.249383
9031,1577032500,2019-12-22 08:35:00,43.26927055
9032,1577032800,2019-12-22 08:40:00,43.26927055
9033,1577033100,2019-12-22 08:45:00,43.26927055
9034,1577033400,2019-12-22 08:50:00,43.29735997
9035,1577033700,2019-12-22 08:55:00,43.29735997
9036,1577034000,2019-12-22 09:00:00,43.23646003
