,unix_date,datetime,ETH
15008,1578825600,2020-01-12 02:40:00,143.90672178
15009,1578825900,2020-01-12 02:45:00,144.27281317
15010,1578826200,2020-01-12 02:50:00,143.95798168
15011,1578826500,2020-01-12 02:55:00,143.54886313
15012,1578826800,2020-01-12 03:00:00,143.69622588
15013,1578827100,2020-01-12 03:05:00,143.47561467
15014,1578827400,2020-01-12 03:10:00,143.68120868
15015,1578827700,2020-01-12 03:15:00,143.55409304
15016,1578828000,2020-01-12 03:20:00,143.31750089
15017,1578828300,2020-01-12 03:25:00,143.66863009
15018,1578828600,2020-01-12 03:30:00,143.66555906
15019,1578828900,2020-01-12 03:35:00,143.66555609
15020,1578829200,2020-01-12 03:40:00,143.60065745
15021,1578829500,2020-01-12 03:45:00,143.50318176
15022,1578829800,2020-01-12 03:50:00,143.38018803
15023,1578830100,2020-01-12 03:55:00,143.37855244
15024,1578830400,2020-01-12 04:00:00,143.53327468
15025,1578830700,2020-01-12 04:05:00,143.63646126
15026,1578831000,2020-01-12 04:10:00,144.02244189
15027,1578831300,2020-01-12 04:15:00,144.0586778
15028,1578831600,2020-01-12 04:20:00,143.53865568
15029,1578831900,2020-01-12 04:25:00,143.46788594
15030,1578832200,2020-01-12 04:30:00,143.50230014
15031,1578832500,2020-01-12 04:35:00,143.47
15032,1578832800,2020-01-12 04:40:00,143.38540031
15033,1578833100,2020-01-12 04:45:00,143.46857644
15034,1578833400,2020-01-12 04:50:00,143.87880916
15035,1578833700,2020-01-12 04:55:00,143.66299117
15036,1578834000,2020-01-12 05:00:00,143.89231683
15037,1578834300,2020-01-12 05:05:00,143.44749691
15038,1578834600,2020-01-12 05:10:00,143.61847779
15039,1578834900,2020-01-12 05:15:00,143.66163825
15040,1578835200,2020-01-12 05:20:00,143.68151314
15041,1578835500,2020-01-12 05:25:00,143.55860072
15042,1578835800,2020-01-12 05:30:00,143.40914279
15043,1578836100,2020-01-12 05:35:00,143.74543335
15044,1578836400,2020-01-12 05:40:00,143.8986921
15045,1578836700,2020-01-12 05:45:00,144.80738768
15046,1578837000,2020-01-12 05:50:00,144.69506757
15047,1578837300,2020-01-12 05:55:00,145.13590036
15048,1578837600,2020-01-12 06:00:00,145.01794574
15049,1578837900,2020-01-12 06:05:00,144.6805264
15050,1578838200,2020-01-12 06:10:00,144.6675001
15051,1578838500,2020-01-12 06:15:00,144.87992243
15052,1578838800,2020-01-12 06:20:00,144.63555592
15053,1578839100,2020-01-12 06:25:00,144.46014736
15054,1578839400,2020-01-12 06:30:00,144.41237295
15055,1578839700,2020-01-12 06:35:00,144.40068716
15056,1578840000,2020-01-12 06:40:00,144.26754288
15057,1578840300,2020-01-12 06:45:00,143.88142893
15058,1578840600,2020-01-12 06:50:00,144.04151533
15059,1578840900,2020-01-12 06:55:00,144.23381131
15060,1578841200,2020-01-12 07:00:00,144.49885365
15061,1578841500,2020-01-12 07:05:00,144.43707217
15062,1578841800,2020-01-12 07:10:00,144.31655878
15063,1578842100,2020-01-12 07:15:00,144.19436595
15064,1578842400,2020-01-12 07:20:00,144.46173002
15065,1578842700,2020-01-12 07:25:00,144.68989429
15066,1578843000,2020-01-12 07:30:00,144.6226196
15067,1578843300,2020-01-12 07:35:00,144.69661063
15068,1578843600,2020-01-12 07:40:00,144.89700716
15069,1578843900,2020-01-12 07:45:00,145.11902043
15070,1578844200,2020-01-12 07:50:00,144.98063163
15071,1578844500,2020-01-12 07:55:00,144.82604218
15072,1578844800,2020-01-12 08:00:00,145.25078352
15073,1578845100,2020-01-12 08:05:00,144.6
15074,1578845400,2020-01-12 08:10:00,144.46954949
15075,1578845700,2020-01-12 08:15:00,144.82927188
15076,1578846000,2020-01-12 08:20:00,144.73256269
15077,1578846300,2020-01-12 08:25:00,144.46142846
15078,1578846600,2020-01-12 08:30:00,144.28879602
15079,1578846900,2020-01-12 08:35:00,144.19207821
15080,1578847200,2020-01-12 08:40:00,144.17615316
15081,1578847500,2020-01-12 08:45:00,144.16740342
15082,1578847800,2020-01-12 08:50:00,143.98978263
15083,1578848100,2020-01-12 08:55:00,143.88000001
15084,1578848400,2020-01-12 09:00:00,143.98051236
15085,1578848700,2020-01-12 09:05:00,143.81455455
15086,1578849000,2020-01-12 09:10:00,143.88
15087,1578849300,2020-01-12 09:15:00,145.06126249
15088,1578849600,2020-01-12 09:20:00,144.8330579
15089,1578849900,2020-01-12 09:25:00,144.30577498
15090,1578850200,2020-01-12 09:30:00,144.44884024
15091,1578850500,2020-01-12 09:35:00,144.35467139
15092,1578850800,2020-01-12 09:40:00,144.44099055
15093,1578851100,2020-01-12 09:45:00,144.50885644
15094,1578851400,2020-01-12 09:50:00,144.43213418
15095,1578851700,2020-01-12 09:55:00,144.09676068
15096,1578852000,2020-01-12 10:00:00,144.4789595
15097,1578852300,2020-01-12 10:05:00,144.3988268
15098,1578852600,2020-01-12 10:10:00,144.54687427
15099,1578852900,2020-01-12 10:15:00,144.59887948
15100,1578853200,2020-01-12 10:20:00,144.5651543
15101,1578853500,2020-01-12 10:25:00,144.4943313
15102,1578853800,2020-01-12 10:30:00,144.57612212
15103,1578854100,2020-01-12 10:35:00,144.55465269
15104,1578854400,2020-01-12 10:40:00,144.68770174
15105,1578854700,2020-01-12 10:45:00,144.61681137
15106,1578855000,2020-01-12 10:50:00,144.75892245
15107,1578855300,2020-01-12 10:55:00,144.6827726
15108,1578855600,2020-01-12 11:00:00,144.73136671
15109,1578855900,2020-01-12 11:05:00,144.73136672
15110,1578856200,2020-01-12 11:10:00,144.83446195
15111,1578856500,2020-01-12 11:15:00,144.87638864
15112,1578856800,2020-01-12 11:20:00,144.5458439
15113,1578857100,2020-01-12 11:25:00,144.48647822
15114,1578857400,2020-01-12 11:30:00,144.59826612
15115,1578857700,2020-01-12 11:35:00,144.46286811
15116,1578858000,2020-01-12 11:40:00,144.52057336
15117,1578858300,2020-01-12 11:45:00,144.63487125
15118,1578858600,2020-01-12 11:50:00,144.42004102
15119,1578858900,2020-01-12 11:55:00,144.37865241
15120,1578859200,2020-01-12 12:00:00,144.74138344
15121,1578859500,2020-01-12 12:05:00,144.761
15122,1578859800,2020-01-12 12:10:00,144.72699245
15123,1578860100,2020-01-12 12:15:00,144.55670977
15124,1578860400,2020-01-12 12:20:00,144.77739042
15125,1578860700,2020-01-12 12:25:00,144.79127471
15126,1578861000,2020-01-12 12:30:00,144.76625776
15127,1578861300,2020-01-12 12:35:00,144.6370602
15128,1578861600,2020-01-12 12:40:00,144.63090626
15129,1578861900,2020-01-12 12:45:00,144.78331134
15130,1578862200,2020-01-12 12:50:00,144.75573348
15131,1578862500,2020-01-12 12:55:00,144.72734358
15132,1578862800,2020-01-12 13:00:00,144.845
15133,1578863100,2020-01-12 13:05:00,144.77532181
15134,1578863400,2020-01-12 13:10:00,144.77532157
15135,1578863700,2020-01-12 13:15:00,144.79292116
15136,1578864000,2020-01-12 13:20:00,144.80893707
15137,1578864300,2020-01-12 13:25:00,144.81483844
15138,1578864600,2020-01-12 13:30:00,144.80482255
15139,1578864900,2020-01-12 13:35:00,144.77535291
15140,1578865200,2020-01-12 13:40:00,144.55465925
15141,1578865500,2020-01-12 13:45:00,144.6488939
15142,1578865800,2020-01-12 13:50:00,144.57056984
15143,1578866100,2020-01-12 13:55:00,144.33010001
15144,1578866400,2020-01-12 14:00:00,144.55820118
15145,1578866700,2020-01-12 14:05:00,144.45000005
15146,1578867000,2020-01-12 14:10:00,144.70890957
15147,1578867300,2020-01-12 14:15:00,144.70925398
15148,1578867600,2020-01-12 14:20:00,144.80406849
15149,1578867900,2020-01-12 14:25:00,144.80406569
15150,1578868200,2020-01-12 14:30:00,144.89285296
15151,1578868500,2020-01-12 14:35:00,145.04500045
15152,1578868800,2020-01-12 14:40:00,145.41910022
15153,1578869100,2020-01-12 14:45:00,145.43475789
15154,1578869400,2020-01-12 14:50:00,145.2704632
15155,1578869700,2020-01-12 14:55:00,145.33655269
15156,1578870000,2020-01-12 15:00:00,145.43684475
15157,1578870300,2020-01-12 15:05:00,145.31500365
15158,1578870600,2020-01-12 15:10:00,145.11159716
15159,1578870900,2020-01-12 15:15:00,145.15416281
15160,1578871200,2020-01-12 15:20:00,144.80893706
15161,1578871500,2020-01-12 15:25:00,145.15979441
15162,1578871800,2020-01-12 15:30:00,145.29201391
15163,1578872100,2020-01-12 15:35:00,145.39565473
15164,1578872400,2020-01-12 15:40:00,145.31745291
15165,1578872700,2020-01-12 15:45:00,145.28021357
15166,1578873000,2020-01-12 15:50:00,145.22671926
15167,1578873300,2020-01-12 15:55:00,146.53940234
15168,1578873600,2020-01-12 16:00:00,146.06836441
15169,1578873900,2020-01-12 16:05:00,146.04530003
15170,1578874200,2020-01-12 16:10:00,146.21931629
15171,1578874500,2020-01-12 16:15:00,146.00263769
15172,1578874800,2020-01-12 16:20:00,145.59628608
15173,1578875100,2020-01-12 16:25:00,145.06574365
15174,1578875400,2020-01-12 16:30:00,144.98187276
15175,1578875700,2020-01-12 16:35:00,145.41672278
15176,1578876000,2020-01-12 16:40:00,145.25903408
15177,1578876300,2020-01-12 16:45:00,144.87490671
15178,1578876600,2020-01-12 16:50:00,145.06900533
15179,1578876900,2020-01-12 16:55:00,145.02437825
15180,1578877200,2020-01-12 17:00:00,145.14912378
15181,1578877500,2020-01-12 17:05:00,145.05643371
15182,1578877800,2020-01-12 17:10:00,144.92605466
15183,1578878100,2020-01-12 17:15:00,144.99221261
15184,1578878400,2020-01-12 17:20:00,145.02354642
15185,1578878700,2020-01-12 17:25:00,145.16224031
15186,1578879000,2020-01-12 17:30:00,145.15099051
15187,1578879300,2020-01-12 17:35:00,145.25142548
15188,1578879600,2020-01-12 17:40:00,145.28830476
15189,1578879900,2020-01-12 17:45:00,145.11409622
15190,1578880200,2020-01-12 17:50:00,145.08126872
15191,1578880500,2020-01-12 17:55:00,145.28725784
15192,1578880800,2020-01-12 18:00:00,145.32538064
15193,1578881100,2020-01-12 18:05:00,145.24779507
15194,1578881400,2020-01-12 18:10:00,145.12739339
15195,1578881700,2020-01-12 18:15:00,144.89813157
15196,1578882000,2020-01-12 18:20:00,144.9651154
15197,1578882300,2020-01-12 18:25:00,144.5879585
15198,1578882600,2020-01-12 18:30:00,144.61692434
15199,1578882900,2020-01-12 18:35:00,144.39022068
15200,1578883200,2020-01-12 18:40:00,144.44357759
15201,1578883500,2020-01-12 18:45:00,144.44292046
15202,1578883800,2020-01-12 18:50:00,143.48030253
15203,1578884100,2020-01-12 18:55:00,142.90842599
15204,1578884400,2020-01-12 19:00:00,143.23087884
15205,1578884700,2020-01-12 19:05:00,143.2244777
15206,1578885000,2020-01-12 19:10:00,143.47857932
15207,1578885300,2020-01-12 19:15:00,143.28852826
15208,1578885600,2020-01-12 19:20:00,143.17608825
15209,1578885900,2020-01-12 19:25:00,142.93082867
15210,1578886200,2020-01-12 19:30:00,143.14699563
15211,1578886500,2020-01-12 19:35:00,143.2150338
15212,1578886800,2020-01-12 19:40:00,143.47857705
15213,1578887100,2020-01-12 19:45:00,143.61350763
15214,1578887400,2020-01-12 19:50:00,143.84759988
15215,1578887700,2020-01-12 19:55:00,143.41195299
15216,1578888000,2020-01-12 20:00:00,143.11743045
15217,1578888300,2020-01-12 20:05:00,143.41856317
15218,1578888600,2020-01-12 20:10:00,143.2740891
15219,1578888900,2020-01-12 20:15:00,143.16943277
15220,1578889200,2020-01-12 20:20:00,143.46807901
15221,1578889500,2020-01-12 20:25:00,143.74865198
15222,1578889800,2020-01-12 20:30:00,143.62663062
15223,1578890100,2020-01-12 20:35:00,143.68657001
15224,1578890400,2020-01-12 20:40:00,143.6603833
15225,1578890700,2020-01-12 20:45:00,143.88404115
15226,1578891000,2020-01-12 20:50:00,143.88404115
15227,1578891300,2020-01-12 20:55:00,143.90696635
15228,1578891600,2020-01-12 21:00:00,143.71167941
15229,1578891900,2020-01-12 21:05:00,143.74865195
15230,1578892200,2020-01-12 21:10:00,143.8686841
15231,1578892500,2020-01-12 21:15:00,143.67753412
15232,1578892800,2020-01-12 21:20:00,143.47186926
15233,1578893100,2020-01-12 21:25:00,143.49998728
15234,1578893400,2020-01-12 21:30:00,143.57228755
15235,1578893700,2020-01-12 21:35:00,143.22775494
15236,1578894000,2020-01-12 21:40:00,143.34854438
15237,1578894300,2020-01-12 21:45:00,143.20889074
15238,1578894600,2020-01-12 21:50:00,143.20681932
15239,1578894900,2020-01-12 21:55:00,143.3980458
15240,1578895200,2020-01-12 22:00:00,143.65508047
15241,1578895500,2020-01-12 22:05:00,143.65508047
15242,1578895800,2020-01-12 22:10:00,143.64603063
15243,1578896100,2020-01-12 22:15:00,143.64603063
15244,1578896400,2020-01-12 22:20:00,143.43336581
15245,1578896700,2020-01-12 22:25:00,143.34870408
15246,1578897000,2020-01-12 22:30:00,143.33870395
15247,1578897300,2020-01-12 22:35:00,143.11189916
15248,1578897600,2020-01-12 22:40:00,143.33018882
15249,1578897900,2020-01-12 22:45:00,143.31979083
15250,1578898200,2020-01-12 22:50:00,142.80565749
15251,1578898500,2020-01-12 22:55:00,142.5
15252,1578898800,2020-01-12 23:00:00,142.82414869
15253,1578899100,2020-01-12 23:05:00,142.65207712
15254,1578899400,2020-01-12 23:10:00,142.88919828
15255,1578899700,2020-01-12 23:15:00,142.87835103
15256,1578900000,2020-01-12 23:20:00,142.8779983
15257,1578900300,2020-01-12 23:25:00,142.99390079
15258,1578900600,2020-01-12 23:30:00,143.08992596
15259,1578900900,2020-01-12 23:35:00,142.88849956
15260,1578901200,2020-01-12 23:40:00,142.88849956
15261,1578901500,2020-01-12 23:45:00,143.08972309
15262,1578901800,2020-01-12 23:50:00,143.18469395
15263,1578902100,2020-01-12 23:55:00,142.77904535
15264,1578902400,2020-01-13 00:00:00,142.76145872
15265,1578902700,2020-01-13 00:05:00,142.76400946
15266,1578903000,2020-01-13 00:10:00,142.77313512
15267,1578903300,2020-01-13 00:15:00,142.78699046
15268,1578903600,2020-01-13 00:20:00,143.23730988
15269,1578903900,2020-01-13 00:25:00,143.28184253
15270,1578904200,2020-01-13 00:30:00,143.4359
15271,1578904500,2020-01-13 00:35:00,143.48280034
15272,1578904800,2020-01-13 00:40:00,143.59294971
15273,1578905100,2020-01-13 00:45:00,143.37973152
15274,1578905400,2020-01-13 00:50:00,143.32645788
15275,1578905700,2020-01-13 00:55:00,143.64228474
15276,1578906000,2020-01-13 01:00:00,143.46379252
15277,1578906300,2020-01-13 01:05:00,143.42352266
15278,1578906600,2020-01-13 01:10:00,143.32533934
15279,1578906900,2020-01-13 01:15:00,143.11035133
15280,1578907200,2020-01-13 01:20:00,143.19219672
15281,1578907500,2020-01-13 01:25:00,143.22000133
15282,1578907800,2020-01-13 01:30:00,143.13653428
15283,1578908100,2020-01-13 01:35:00,143.17184334
15284,1578908400,2020-01-13 01:40:00,143.05086563
15285,1578908700,2020-01-13 01:45:00,142.96963141
15286,1578909000,2020-01-13 01:50:00,143.08842849
15287,1578909300,2020-01-13 01:55:00,143.34638133
15288,1578909600,2020-01-13 02:00:00,143.46856081
15289,1578909900,2020-01-13 02:05:00,143.39253598
15290,1578910200,2020-01-13 02:10:00,143.49681145
15291,1578910500,2020-01-13 02:15:00,143.46860509
15292,1578910800,2020-01-13 02:20:00,143.68529999
15293,1578911100,2020-01-13 02:25:00,143.52569759
15294,1578911400,2020-01-13 02:30:00,143.54855643
15295,1578911700,2020-01-13 02:35:00,143.52064509
15296,1578912000,2020-01-13 02:40:00,143.59380973
15297,1578912300,2020-01-13 02:45:00,143.49395905
15298,1578912600,2020-01-13 02:50:00,143.78037052
15299,1578912900,2020-01-13 02:55:00,143.99460306
15300,1578913200,2020-01-13 03:00:00,143.96352687
15301,1578913500,2020-01-13 03:05:00,143.83985104
15302,1578913800,2020-01-13 03:10:00,143.68863574
15303,1578914100,2020-01-13 03:15:00,143.81206493
15304,1578914400,2020-01-13 03:20:00,143.7572026
15305,1578914700,2020-01-13 03:25:00,143.63143562
15306,1578915000,2020-01-13 03:30:00,143.37473939
15307,1578915300,2020-01-13 03:35:00,143.35809202
15308,1578915600,2020-01-13 03:40:00,143.40505051
15309,1578915900,2020-01-13 03:45:00,143.25498346
15310,1578916200,2020-01-13 03:50:00,143.11539641
15311,1578916500,2020-01-13 03:55:00,142.82257269
15312,1578916800,2020-01-13 04:00:00,142.84711587
15313,1578917100,2020-01-13 04:05:00,142.92843099
15314,1578917400,2020-01-13 04:10:00,142.719249
15315,1578917700,2020-01-13 04:15:00,143.03846105
15316,1578918000,2020-01-13 04:20:00,143.14280758
15317,1578918300,2020-01-13 04:25:00,143.13299447
15318,1578918600,2020-01-13 04:30:00,143.18150725
15319,1578918900,2020-01-13 04:35:00,143.16420797
15320,1578919200,2020-01-13 04:40:00,143.29227826
15321,1578919500,2020-01-13 04:45:00,143.15005103
15322,1578919800,2020-01-13 04:50:00,143.07469853
15323,1578920100,2020-01-13 04:55:00,143.14910243
15324,1578920400,2020-01-13 05:00:00,143.13207914
15325,1578920700,2020-01-13 05:05:00,143.23849804
15326,1578921000,2020-01-13 05:10:00,143.55546723
15327,1578921300,2020-01-13 05:15:00,143.7219
15328,1578921600,2020-01-13 05:20:00,143.51913039
15329,1578921900,2020-01-13 05:25:00,143.47857935
15330,1578922200,2020-01-13 05:30:00,143.33317858
15331,1578922500,2020-01-13 05:35:00,143.09198103
15332,1578922800,2020-01-13 05:40:00,143.05122526
15333,1578923100,2020-01-13 05:45:00,143.07312926
15334,1578923400,2020-01-13 05:50:00,142.90259753
15335,1578923700,2020-01-13 05:55:00,142.93625902
15336,1578924000,2020-01-13 06:00:00,142.97000056
15337,1578924300,2020-01-13 06:05:00,142.98682889
15338,1578924600,2020-01-13 06:10:00,143.0731461
15339,1578924900,2020-01-13 06:15:00,142.89182947
15340,1578925200,2020-01-13 06:20:00,142.87176207
15341,1578925500,2020-01-13 06:25:00,142.68437974
15342,1578925800,2020-01-13 06:30:00,142.71272296
15343,1578926100,2020-01-13 06:35:00,142.79125179
15344,1578926400,2020-01-13 06:40:00,142.83065362
15345,1578926700,2020-01-13 06:45:00,142.89701745
15346,1578927000,2020-01-13 06:50:00,142.94823457
15347,1578927300,2020-01-13 06:55:00,142.94822729
15348,1578927600,2020-01-13 07:00:00,143.09077619
15349,1578927900,2020-01-13 07:05:00,143.04963225
15350,1578928200,2020-01-13 07:10:00,143.10490937
15351,1578928500,2020-01-13 07:15:00,142.96836624
15352,1578928800,2020-01-13 07:20:00,142.99944447
15353,1578929100,2020-01-13 07:25:00,143.0226659
15354,1578929400,2020-01-13 07:30:00,143.02895605
15355,1578929700,2020-01-13 07:35:00,143.07846669
15356,1578930000,2020-01-13 07:40:00,143.08847832
15357,1578930300,2020-01-13 07:45:00,142.96371347
15358,1578930600,2020-01-13 07:50:00,142.91879942
15359,1578930900,2020-01-13 07:55:00,142.84483913
15360,1578931200,2020-01-13 08:00:00,142.63701511
15361,1578931500,2020-01-13 08:05:00,142.6937042
15362,1578931800,2020-01-13 08:10:00,143.35952366
15363,1578932100,2020-01-13 08:15:00,143.33004138
15364,1578932400,2020-01-13 08:20:00,143.15531897
15365,1578932700,2020-01-13 08:25:00,142.84079294
15366,1578933000,2020-01-13 08:30:00,142.83524509
15367,1578933300,2020-01-13 08:35:00,142.98373419
15368,1578933600,2020-01-13 08:40:00,142.87766163
15369,1578933900,2020-01-13 08:45:00,142.88766237
15370,1578934200,2020-01-13 08:50:00,143.16378372
15371,1578934500,2020-01-13 08:55:00,143.33004232
15372,1578934800,2020-01-13 09:00:00,143.42749968
15373,1578935100,2020-01-13 09:05:00,143.58819971
15374,1578935400,2020-01-13 09:10:00,143.90850834
15375,1578935700,2020-01-13 09:15:00,143.73546951
15376,1578936000,2020-01-13 09:20:00,143.42306439
15377,1578936300,2020-01-13 09:25:00,143.56496241
15378,1578936600,2020-01-13 09:30:00,143.36309821
15379,1578936900,2020-01-13 09:35:00,143.35659821
15380,1578937200,2020-01-13 09:40:00,143.11325922
15381,1578937500,2020-01-13 09:45:00,143.2217783
15382,1578937800,2020-01-13 09:50:00,143.07845353
15383,1578938100,2020-01-13 09:55:00,143.02873451
15384,1578938400,2020-01-13 10:00:00,143.02189921
15385,1578938700,2020-01-13 10:05:00,143.11778924
15386,1578939000,2020-01-13 10:10:00,143.24859513
15387,1578939300,2020-01-13 10:15:00,143.23068656
15388,1578939600,2020-01-13 10:20:00,143.2578083
15389,1578939900,2020-01-13 10:25:00,143.10171765
15390,1578940200,2020-01-13 10:30:00,143.07973768
15391,1578940500,2020-01-13 10:35:00,143.07973767
15392,1578940800,2020-01-13 10:40:00,143.12806337
15393,1578941100,2020-01-13 10:45:00,143.1629434
15394,1578941400,2020-01-13 10:50:00,143.19877606
15395,1578941700,2020-01-13 10:55:00,143.27747761
15396,1578942000,2020-01-13 11:00:00,143.21343417
15397,1578942300,2020-01-13 11:05:00,143.06002483
15398,1578942600,2020-01-13 11:10:00,143.16430864
15399,1578942900,2020-01-13 11:15:00,143.24098318
15400,1578943200,2020-01-13 11:20:00,143.26754241
15401,1578943500,2020-01-13 11:25:00,143.32853536
15402,1578943800,2020-01-13 11:30:00,143.47268361
15403,1578944100,2020-01-13 11:35:00,143.46510528
15404,1578944400,2020-01-13 11:40:00,143.6146
15405,1578944700,2020-01-13 11:45:00,143.44290033
15406,1578945000,2020-01-13 11:50:00,143.42010579
15407,1578945300,2020-01-13 11:55:00,143.50168323
15408,1578945600,2020-01-13 12:00:00,143.54841472
15409,1578945900,2020-01-13 12:05:00,143.54773446
15410,1578946200,2020-01-13 12:10:00,143.54841521
15411,1578946500,2020-01-13 12:15:00,143.7526
15412,1578946800,2020-01-13 12:20:00,143.88374003
15413,1578947100,2020-01-13 12:25:00,144.0042439
15414,1578947400,2020-01-13 12:30:00,144.00475344
15415,1578947700,2020-01-13 12:35:00,144.17940231
15416,1578948000,2020-01-13 12:40:00,144.18600004
15417,1578948300,2020-01-13 12:45:00,144.39631018
15418,1578948600,2020-01-13 12:50:00,144.19128384
15419,1578948900,2020-01-13 12:55:00,144.38882406
15420,1578949200,2020-01-13 13:00:00,144.45884446
15421,1578949500,2020-01-13 13:05:00,144.32141205
15422,1578949800,2020-01-13 13:10:00,144.24001871
15423,1578950100,2020-01-13 13:15:00,143.83848204
15424,1578950400,2020-01-13 13:20:00,144.09874609
15425,1578950700,2020-01-13 13:25:00,144.12148516
15426,1578951000,2020-01-13 13:30:00,144.23296329
15427,1578951300,2020-01-13 13:35:00,144.19532244
15428,1578951600,2020-01-13 13:40:00,144.16392117
15429,1578951900,2020-01-13 13:45:00,144.18277638
15430,1578952200,2020-01-13 13:50:00,144.27639656
15431,1578952500,2020-01-13 13:55:00,144.28108366
15432,1578952800,2020-01-13 14:00:00,144.28653103
15433,1578953100,2020-01-13 14:05:00,144.2825213
15434,1578953400,2020-01-13 14:10:00,144.20577
15435,1578953700,2020-01-13 14:15:00,144.159921
15436,1578954000,2020-01-13 14:20:00,144.08203115
15437,1578954300,2020-01-13 14:25:00,144.05167074
15438,1578954600,2020-01-13 14:30:00,144.15184323
15439,1578954900,2020-01-13 14:35:00,144.21182745
15440,1578955200,2020-01-13 14:40:00,144.18556082
15441,1578955500,2020-01-13 14:45:00,144.11207835
15442,1578955800,2020-01-13 14:50:00,143.98287987
15443,1578956100,2020-01-13 14:55:00,143.91096873
15444,1578956400,2020-01-13 15:00:00,144.06873797
15445,1578956700,2020-01-13 15:05:00,144.07729794
15446,1578957000,2020-01-13 15:10:00,144.13841236
15447,1578957300,2020-01-13 15:15:00,143.96530031
15448,1578957600,2020-01-13 15:20:00,144.15876221
15449,1578957900,2020-01-13 15:25:00,144.01927184
15450,1578958200,2020-01-13 15:30:00,143.9345615
15451,1578958500,2020-01-13 15:35:00,143.8944098
15452,1578958800,2020-01-13 15:40:00,143.9195231
15453,1578959100,2020-01-13 15:45:00,143.93195355
15454,1578959400,2020-01-13 15:50:00,143.85
15455,1578959700,2020-01-13 15:55:00,143.54603422
15456,1578960000,2020-01-13 16:00:00,143.80866781
15457,1578960300,2020-01-13 16:05:00,143.89224887
15458,1578960600,2020-01-13 16:10:00,143.8461893
15459,1578960900,2020-01-13 16:15:00,144.2522688
15460,1578961200,2020-01-13 16:20:00,144.30270571
15461,1578961500,2020-01-13 16:25:00,144.70409135
15462,1578961800,2020-01-13 16:30:00,145.02354389
15463,1578962100,2020-01-13 16:35:00,145.25444568
15464,1578962400,2020-01-13 16:40:00,145.19569357
15465,1578962700,2020-01-13 16:45:00,145.79920326
15466,1578963000,2020-01-13 16:50:00,145.53913276
15467,1578963300,2020-01-13 16:55:00,145.24015103
15468,1578963600,2020-01-13 17:00:00,146.24932436
15469,1578963900,2020-01-13 17:05:00,146.78493462
15470,1578964200,2020-01-13 17:10:00,146.1763032
15471,1578964500,2020-01-13 17:15:00,145.86184894
15472,1578964800,2020-01-13 17:20:00,146.07409778
15473,1578965100,2020-01-13 17:25:00,146.04215432
15474,1578965400,2020-01-13 17:30:00,146.1632891
15475,1578965700,2020-01-13 17:35:00,146.54995174
15476,1578966000,2020-01-13 17:40:00,147.41470036
15477,1578966300,2020-01-13 17:45:00,147.51868738
15478,1578966600,2020-01-13 17:50:00,147.45047643
15479,1578966900,2020-01-13 17:55:00,147.4100622
15480,1578967200,2020-01-13 18:00:00,147.16052016
15481,1578967500,2020-01-13 18:05:00,147.17951373
15482,1578967800,2020-01-13 18:10:00,147.0267278
15483,1578968100,2020-01-13 18:15:00,146.46153848
15484,1578968400,2020-01-13 18:20:00,146.7628849
15485,1578968700,2020-01-13 18:25:00,146.652242
15486,1578969000,2020-01-13 18:30:00,146.57697521
15487,1578969300,2020-01-13 18:35:00,147.00619686
15488,1578969600,2020-01-13 18:40:00,147.08029414
15489,1578969900,2020-01-13 18:45:00,146.97622877
15490,1578970200,2020-01-13 18:50:00,146.88999997
15491,1578970500,2020-01-13 18:55:00,147.16310513
15492,1578970800,2020-01-13 19:00:00,146.82964328
15493,1578971100,2020-01-13 19:05:00,147.02953394
15494,1578971400,2020-01-13 19:10:00,147.03232017
15495,1578971700,2020-01-13 19:15:00,147.2079927
15496,1578972000,2020-01-13 19:20:00,147.28242382
15497,1578972300,2020-01-13 19:25:00,147.23342236
15498,1578972600,2020-01-13 19:30:00,147.54383279
15499,1578972900,2020-01-13 19:35:00,147.82655229
15500,1578973200,2020-01-13 19:40:00,147.73972504
15501,1578973500,2020-01-13 19:45:00,148.12515863
15502,1578973800,2020-01-13 19:50:00,148.66859331
15503,1578974100,2020-01-13 19:55:00,148.95577348
15504,1578974400,2020-01-13 20:00:00,149.53792778
15505,1578974700,2020-01-13 20:05:00,149.38538177
15506,1578975000,2020-01-13 20:10:00,149.51020119
15507,1578975300,2020-01-13 20:15:00,149.30267802
15508,1578975600,2020-01-13 20:20:00,149.07337811
15509,1578975900,2020-01-13 20:25:00,149.31863077
15510,1578976200,2020-01-13 20:30:00,149.64685032
15511,1578976500,2020-01-13 20:35:00,149.52133249
15512,1578976800,2020-01-13 20:40:00,149.67635422
15513,1578977100,2020-01-13 20:45:00,149.75026553
15514,1578977400,2020-01-13 20:50:00,149.33488833
15515,1578977700,2020-01-13 20:55:00,149.17
15516,1578978000,2020-01-13 21:00:00,148.68362557
15517,1578978300,2020-01-13 21:05:00,148.64000146
15518,1578978600,2020-01-13 21:10:00,149.18011218
15519,1578978900,2020-01-13 21:15:00,149.12403695
15520,1578979200,2020-01-13 21:20:00,149.03222646
15521,1578979500,2020-01-13 21:25:00,148.53994028
15522,1578979800,2020-01-13 21:30:00,148.6357001
15523,1578980100,2020-01-13 21:35:00,148.71492129
15524,1578980400,2020-01-13 21:40:00,148.64277995
15525,1578980700,2020-01-13 21:45:00,148.77300717
